year,1,2,3,4,5,6,7,8,9,10
1980,0.501423890203685,2.0068560369640784,4.020543564030847,5.988592960929502,7.711168765335183,9.315557962702307,10.739070969808932,12.010700817929804,13.174417746165494,14.105731358660838
1981,0.49753033579614153,2.0198072733965917,3.9783154334336004,5.9744161834614005,7.787799101539281,9.289452077371996,10.707297316803993,11.932034478129495,13.004584238822778,14.006819509050647
1982,0.4930314107835073,2.0153882972077652,4.0028192521695924,5.950255188063745,7.798627722558123,9.385765849053023,10.710341739921498,11.934250840509314,12.97094987682109,13.879437034090095
1983,0.49973752331718785,1.9801710166006636,3.931417635557144,5.859172763338225,7.654395102635645,9.282587885404318,10.65275192403611,11.793197263209182,12.850612294314327,13.757776650493955
1984,0.4868218559801567,2.005949811287989,3.9390076835849763,5.854422178365111,7.6193002041452145,9.194132503136693,10.631513024012678,11.82725213832999,12.822383992039923,13.737875205401183
1985,0.4888817980087371,1.9547543643856493,3.904134870642019,5.8031800714051425,7.574873986969536,9.139548806958611,10.525289943289927,11.7565125555569,12.786618002410924,13.64144615338387
1986,0.506572529263751,2.004894626338365,3.9226523664157154,5.833043977500917,7.495379564635922,9.059904261030455,10.431929037360758,11.636477797339545,12.703059136461313,13.594736836165723
1987,0.5147513009343008,2.139790125853184,4.187693016275785,6.154387318472601,7.861899183021931,9.285348561739593,10.63730523002338,11.830152261268148,12.86519793640693,13.774440907460212
1988,0.4828526258449624,2.022820705369578,4.097401856549034,6.101328860388471,7.904037515644219,9.436031970449822,10.695921727136033,11.863589600732423,12.902061206098109,13.796037974857928
1989,0.5084405939174059,2.009078797111176,4.025066936918064,6.046792570856262,7.775636541844095,9.331680441271537,10.665462204802395,11.741935234762174,12.777311842078536,13.692185247069544
1990,0.47639134139467243,1.9136563823800807,3.7593162153675355,5.7215937933599745,7.58458531670284,9.133581976776158,10.48440541214627,11.646945811032602,12.576449537381677,13.482606824948968
1991,0.4791542764481595,1.8581534885645241,3.650760346016096,5.475321226964282,7.255052027096695,8.928779297524159,10.267196811314587,11.433941179968128,12.461433077274537,13.274096153252893
1992,0.4964731098848079,1.9838033141512716,3.8221115345236987,5.640562966396611,7.320210322283747,8.921577519021259,10.382168733168646,11.543221766244853,12.535745220096086,13.400038670883314
1993,0.5185641025631018,2.065894408926149,4.041015973877373,5.878649694252573,7.4915303813240675,8.975784680620304,10.357481407104157,11.601931473822916,12.603741667793889,13.459643513511974
1994,0.5073684750803907,2.052304717222822,4.035205568916113,5.946186461022314,7.617264959718649,9.025037972907317,10.293322260127514,11.49705345811013,12.577883901064608,13.436362780918683
1995,0.5024118711981899,2.0679162633259973,4.098472181334062,6.0555207089692,7.723335681747672,9.162539608260873,10.400783486281506,11.495264834693725,12.539205343175778,13.471157550729105
1996,0.47873957484582136,1.9111279053920684,3.8306864456878755,5.715498342069542,7.4925443415263535,8.989728378187904,10.269315493811863,11.375286900915352,12.34592391407156,13.261431558826235
1997,0.5117956549217978,1.975272537521748,3.8438291327011966,5.71761561522693,7.392921081826879,8.927229902728296,10.233831865956152,11.322493186852302,12.24974294430958,13.100588923543258
1998,0.47415421547589964,1.9030450666866703,3.691888495424219,5.506539970931428,7.212462159547692,8.670017887802317,10.014164518913192,11.148987583740324,12.092384408434611,12.921909623568848
1999,0.5038636413396709,1.9181405364746698,3.7416454066780878,5.461615478054589,7.082332910908012,8.598164172455274,9.866922790021537,11.006283514882757,11.981505125741712,12.807566888183063
2000,0.47872987936094485,1.9073912318021033,3.6645415724866353,5.446856687116195,7.0189812620357745,8.49186213377189,9.817309150205125,10.924570843921671,11.936563998635817,12.797266134398146
2001,0.5085333801628215,1.9903830379831786,3.8775088469084897,5.625898300897835,7.27483522982755,8.687021064141232,9.964889702409902,11.081119454173978,12.028094377723283,12.904279747416973
2002,0.48982294551004696,1.9525918947607976,3.80147172317172,5.593867459201346,7.162182536903167,8.634302530286055,9.861766453636616,10.971664021709763,11.941643240675761,12.773220586167144
2003,0.5110946705283682,1.9537074454987278,3.8028645868016695,5.574729669786695,7.151222386393718,8.497907638965037,9.743470444848274,10.788922010655098,11.737089103400276,12.560837295233288
2004,0.5013358247557906,1.940168736859926,3.7171106621825847,5.495142459353944,7.075145131789311,8.434350616293536,9.594937733683999,10.641914691070887,11.531218468989552,12.355654207775109
2005,0.5206312895022956,2.036045284209003,3.9097719384314233,5.6675978836546275,7.279532745211561,8.646738020972306,9.773091865714047,10.733208455590889,11.613388145667237,12.351738303893201
2006,0.4865838953605654,1.9574350884080356,3.8240541381758293,5.666014714694688,7.274148262340598,8.687191963917916,9.861690970304599,10.846433332960418,11.677912791410387,12.431103088524056
2007,0.4971887830801119,1.9338615087665083,3.7963010084251803,5.622326750349749,7.275604682078311,8.68571250623756,9.878985409873986,10.89337459754059,11.743085532890772,12.45224143820892
