year,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2098,0.254206150501884,1.16445049656999,2.63373368539263,4.62352306944144,6.98104358400904,9.24140269071389,11.2565258662508,13.3293803638231,15.5537948639567,17.361933755114,18.6018738592105,19.4827072067082,20.2048168201007,20.7795082586935
2099,0.306142565043582,1.4982832002143,3.2395777301772,5.23172119140445,7.47083927768282,9.82240771195143,11.9046264913882,13.7331937526514,15.4289819857486,17.1873676232352,18.5785003246156,19.5155399371355,20.1736649428103,20.7140827607341
2100,0.222849588311406,1.44002638832572,3.46022397829767,5.61580220882185,7.72797144194496,9.88317354450466,11.9966492778358,14.2925933157094,15.80061434148,17.1620026791037,18.5418807507492,19.6136675918844,20.3267240794692,20.8235708533633
2180,0.350655886641253,1.8449401105191,4.35923593558634,7.15547383730227,10.1089878256195,12.7517869774203,15.0122470898904,16.3996235690957,17.4605948868823,18.2372521230068,19.1890590287777,19.8152817703708,20.3514390800925,20.7492822551248
2181,0.329478349108547,1.78645485377659,4.28206841842327,7.25720871763347,10.0552703348201,12.7377446957163,14.9925952602705,16.5724615488001,17.6356476294122,18.4422595660836,19.0395136210155,19.7947462667215,20.3102258658018,20.7508432275877
2182,0.363245771049451,1.79599369386995,4.27563818389753,7.24810724509022,10.2184883894129,12.7491794357524,15.0300707714734,16.483565536368,17.6834068913621,18.478135129447,19.1147827888242,19.5933546279703,20.2037523645849,20.6314670244912
2183,0.378392963683181,1.90254279326911,4.31768497387389,7.2700722419491,10.2362284948639,12.9142731132113,15.0590389464306,16.5272926552696,17.6376209497059,18.563279419023,19.1824706582221,19.6938477186937,20.082695498675,20.5828235484349
2184,0.33564166281826,1.86358503729111,4.37718466328786,7.23428784193359,10.1884802932978,12.8764554659701,15.1571302460008,16.7929778402578,17.930744696858,18.7774793470647,19.4752292067964,19.9381085726004,20.3205710989636,20.6215250074677
2185,0.259523118725435,1.60094193436857,4.09767837877586,7.03293348794139,9.8699012877711,12.5403171254265,14.8277567554698,16.7163932440303,17.9793542844394,18.8744902438736,19.5459905498086,20.1013647049457,20.4791781956128,20.795370826044
2186,0.317231537087301,1.53450538625606,3.91179354085993,6.93533629722338,9.89379386689875,12.4792397245307,14.7650763973415,16.215980205858,17.6963920047831,18.7165186246048,19.450497740661,20.0039894212404,20.4712709544891,20.7882558523149
2187,0.341802649994402,1.72739894846412,3.8767373623267,6.80117715979332,9.87384823301436,12.5743204851507,14.7879408972342,16.0535116192214,17.232400528473,18.4402872698989,19.3082616199538,19.9291483479368,20.3954530669369,20.7879040900289
2188,0.386662418180285,1.86140342005463,4.23098404701032,6.83937404906774,9.80810817770096,12.60134421868,14.8952200511898,16.0126332844949,17.001763776494,17.9695446733492,18.9793755147821,19.709380335894,20.2290885056283,20.6283876232985
2189,0.430592718762752,2.03435083797813,4.48501814135029,7.28708146833985,9.89582012789196,12.580024700914,14.9386867355835,16.076586393347,16.9550197191062,17.7375727094645,18.5228642665275,19.3509504047208,19.9777830486412,20.4257571833588
2190,0.413135000125816,2.11322452573521,4.69911830008741,7.5499381860066,10.3211003333427,12.6719420865152,14.9476384771051,16.2780581640431,17.1346923871369,17.802450455523,18.4136639822478,19.0511784578003,19.7271999840336,20.2407453323772
2191,0.334063928104756,1.94069698234618,4.65219498797937,7.63256525087411,10.4428780431934,12.9399736541086,14.943095391074,16.495413755754,17.5145909993944,18.1810439547397,18.6962262374266,19.1722361902494,19.6874841747041,20.2458304041997
2192,0.398738186500157,1.86520678660151,4.54995462418707,7.70032115531331,10.6180269875714,13.1227598559671,15.2228707326267,16.2552363916193,17.466810068141,18.2849897942025,18.8362599446575,19.26045292142,19.6562366918398,20.0896748782982
2193,0.393710060466773,2.00902251731602,4.43626738597102,7.58171781264718,10.6714026172119,13.2663428821279,15.367981424285,16.2700982771096,17.1142509727103,18.1211792210539,18.8123881872336,19.2759246141453,19.6314634931614,19.9623227844841
2194,0.401117821559821,2.01036709493304,4.64430541799574,7.4772862428589,10.5762189250503,13.3253023068161,15.4973228927934,16.3511577206144,17.080102595164,17.7737258844264,18.6125394676697,19.1917787270004,19.5831407747031,19.887823687192
2195,0.422090526749153,2.05630443914666,4.6739333627816,7.71736121740736,10.4914658866074,13.2460706335469,15.5393132307401,16.4272342895532,17.1194208599936,17.7197394391281,18.2875872523383,18.9782849479281,19.4632885576221,19.8022248427369
2196,0.414902761804547,2.09496373454544,4.72680394592454,7.744310969103,10.7137552416788,13.177948932038,15.4832015022843,16.8061012050588,17.4950049277475,18.0271595148139,18.4909008321978,18.9345494675809,19.4965837077516,19.901607734683
2197,0.390932825959154,2.04074842287155,4.73783908416801,7.76589080078221,10.7144636294092,13.3544409481005,15.4220709858026,16.6267682677426,17.7013365837685,18.2583285108665,18.6991396782497,19.092744908708,19.468148725392,19.9421729994532
2198,0.409123440367833,2.01846505401339,4.70437977735062,7.81348768122717,10.7656813859068,13.3805849894877,15.5867709329174,16.7917888345202,17.7010967741332,18.5009339877948,18.911667680969,19.2461996480942,19.5612845294601,19.867828823307
2199,0.344906032205214,1.95153776343749,4.55049966590121,7.65946936016957,10.7062678170132,13.339649880534,15.5410754890826,16.7318181206265,17.717709016388,18.4711997968346,19.1337111544491,19.4816985872681,19.7648379126038,20.0309646849434
2200,0.425183944798195,1.92684689374552,4.59502701929343,7.61115988668861,10.6440290627044,13.3340665615416,15.5217449778061,16.5544946056176,17.4939657460849,18.2939042953184,18.9092629712073,19.4482477555892,19.7380274025452,19.9767529568943
