year,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2090,0.360768940876274,1.61907419355082,3.56910130531714,6.03220829740236,8.63558794039626,10.9946444182549,13.1366213522186,14.5985386529861,16.1033524476781,17.600570825193,18.5730334754483,19.504898541274,20.1433171474818,20.6035946958252
2091,0.319791118569902,1.76236173335202,3.8693853593055,6.23690316188204,8.7629749380598,11.169323720852,13.2101548020086,15.1523965609103,16.315550195956,17.5224505172642,18.7039525474626,19.461331107975,20.2007419694952,20.7187337104865
2092,0.319923661528683,1.65601116414395,4.03529371879833,6.5162382828418,8.89429242230511,11.200324438839,13.260864600144,14.9790727107741,16.5300306482739,17.4723297125511,18.4540922364389,19.4184764303845,20.0317437785907,20.6345706581508
2093,0.340620289649505,1.68788127623476,3.92396441786626,6.71713652456092,9.17319689055861,11.3205235547445,13.2820303159611,14.8536131522305,16.2596176971526,17.5504230370756,18.3442265798192,19.1648942470865,19.9799090779786,20.5009007207681
2094,0.327542467713615,1.72618705140033,3.97340784472844,6.62954129866924,9.4178899943811,11.6418274155962,13.478351761981,15.1145002091645,16.3838900513713,17.4977557815828,18.5235480404819,19.173160325466,19.8402159410491,20.4983735141103
2095,0.289037036855913,1.6243579750676,3.93532482311756,6.58595832609439,9.23933512929833,11.76360615358,13.6593368362287,15.3644301487133,16.6569856553871,17.6678521973731,18.542808725642,19.3524477208018,19.8677041403562,20.3937790645765
2096,0.279044220831861,1.51311580071679,3.77506475364206,6.52363445427432,9.17925748096716,11.5919777408242,13.7488710595598,15.4642969429812,16.8197038499415,17.8407899284016,18.6489614455316,19.345138954094,19.9941875441744,20.410529910593
2097,0.313145164133097,1.54208974339457,3.67442183352226,6.38798143796742,9.13432225630632,11.5303613884088,13.5757073302703,15.1262488815027,16.5711112186375,17.7160010372882,18.5870529859167,19.2783704539468,19.8709363468467,20.4229300514398
2098,0.392390985051262,1.74841930523191,3.84344225587864,6.38795695096642,9.08002629728867,11.5262352728931,13.5251359259823,14.8082851839871,16.1190798603911,17.3233369517529,18.3206799458337,19.0774222959023,19.6752877801784,20.1859262462425
2099,0.43514904418643,2.03409639885848,4.28903969640495,6.79520665008226,9.36225135595321,11.8100862026703,13.8906183094244,15.0245099479524,15.997621166694,17.0200919414376,17.9879497512705,18.7961033756694,19.4323280568853,19.9455583807022
2100,0.36250716564073,2.00493429894311,4.51471861556777,7.1064233036505,9.58099332765548,11.8943624020561,13.969728536952,15.4288365890953,16.3511645081876,17.1599795640237,18.001405103785,18.7905794287861,19.4566576822353,19.9835813944074
2180,0.442037458737226,2.03734905404163,4.43384762781362,6.94128839765705,9.49240645572664,11.6604076988512,13.6121763129338,14.8175056413423,15.746810214059,16.5236070334941,17.1429843409626,17.7045697681358,18.1511782963327,18.5271193308221
2181,0.454877318461584,2.0892596040599,4.49295994482227,7.10933427417758,9.45341828574114,11.6337098042819,13.4130502645088,14.6429792535972,15.6801420332023,16.487309736264,17.1653343054458,17.7034110921034,18.189432051606,18.5752778495524
2182,0.471001199927428,2.16313569707922,4.63906004322709,7.28179908651294,9.74261080141954,11.762213148156,13.5398348976291,14.5695899054171,15.570101043777,16.4031751339641,17.0710363201674,17.6401884903854,18.0898466912772,18.501938693803
2183,0.471768994297664,2.20416274688074,4.74603728309133,7.4511312169304,9.92667006974235,12.0391727757269,13.682825919434,14.7361277002457,15.5717856332577,16.3791334579575,17.0450099555143,17.5936139208403,18.0703196513346,18.4455766124162
2184,0.435996926927116,2.18012435636473,4.80815616151338,7.61521112671548,10.1789804051043,12.3317570253604,14.0738330978012,14.9674651747839,15.8281068673573,16.5079095105026,17.1591201764733,17.6983225575512,18.1533736029339,18.554814358063
2185,0.39433789751883,2.01337090558747,4.63970986569281,7.5014711054265,10.122190220378,12.3726208045314,14.1884661027592,15.0541559275839,15.8215277026071,16.5549350429149,17.1401047244454,17.7055177579107,18.1718917731749,18.5649110175473
2186,0.434361159098668,1.98079051606122,4.48764444873215,7.37521649350538,10.0446462277645,12.2854361472501,14.1631040288015,14.9800210093622,15.7132339679473,16.3646534820934,17.0000698572463,17.5172728376954,18.0154571923035,18.4252748981308
2187,0.44564642191612,2.07663135871985,4.44745851119627,7.21241645016707,9.90975576301394,12.1807647691358,14.0341817329233,14.9446666582351,15.6362815577443,16.262591988988,16.8312618247165,17.3933670046417,17.8494511562807,18.28758932422
2188,0.477888033557599,2.09849874118897,4.50317321692295,7.04057436013769,9.566728617181,11.8500930850699,13.7553709138944,14.7292975082035,15.5192291953549,16.1156243178214,16.6599043259809,17.1608762360477,17.6665051793346,18.0781508186507
2189,0.502163769542231,2.20806248617652,4.5917828268981,7.17126730771171,9.50457882794247,11.6397339868989,13.5605733098235,14.5093240161212,15.3310706115696,15.9923889182894,16.5060377102502,16.9852423315724,17.435857919233,17.8920719647299
2190,0.493394069955985,2.29155635778963,4.81710453368648,7.4084867381028,9.82072465087965,11.8227779800436,13.5577387078986,14.459496768459,15.2235389299661,15.8947482608814,16.4381480579086,16.8652998309633,17.2669311032697,17.6574050092098
2191,0.452714534553841,2.25164314612673,4.94385053329981,7.71004494085663,10.1585118136123,12.254732544431,13.906218469843,14.6284053695296,15.3832444758852,16.0173736639944,16.5918844109653,17.0652250972335,17.4360813582455,17.7838343685144
2192,0.461919760529099,2.03946817832047,4.55955881872547,7.28960256297789,9.77716886389124,11.9006150231231,13.6982510381399,14.6549108555514,15.2850477040135,15.9595993737566,16.523827883766,17.033184266972,17.4516004352995,17.7786687948169
2193,0.46924177877665,2.1173542853365,4.43884776953684,7.12617210439112,9.60709969485204,11.7290331586851,13.5237855219777,14.3194807962114,15.1449510025919,15.6943327915156,16.2977249964772,16.8079085321687,17.2673407316991,17.6439723471027
2194,0.484529756671798,2.14405556218715,4.53572029941846,7.0010199172105,9.486162491491,11.6295991151295,13.3971953188276,14.2320798549006,14.9184538240526,15.6439063892688,16.1303074370395,16.6626775883868,17.1150959906935,17.5302928967748
2195,0.486272417789984,2.17238919595904,4.55986393589526,7.0812609486721,9.32936948061815,11.4743523895135,13.2712891912194,14.1080228270888,14.8103768184142,15.3993194205812,16.0208323402084,16.4357438045176,16.8884080522787,17.2858830840666
2196,0.480120689214116,2.21200348869862,4.6876514199318,7.25587004070997,9.59045770901687,11.5107584631298,13.2996588005294,14.3005189740461,14.9981876782888,15.5790799596414,16.0630683257094,16.5847289938154,16.9406208647897,17.3304465202395
2197,0.481010368056264,2.22388869573766,4.79106547570679,7.46679898509098,9.85506651508301,11.8506247533323,13.4113942470198,14.224536981474,15.0793982931034,15.6706290035026,16.1730992796873,16.5918337909395,17.049694278117,17.3649373068157
2198,0.491458271527146,2.26411677827749,4.87902156398286,7.67556568124015,10.1759146342506,12.2260365771637,13.8528253136509,14.4949840507018,15.154688697485,15.85040966358,16.3364941966975,16.7554940841302,17.1070510358694,17.490172508677
2199,0.458180017302707,2.2282297131952,4.85087508644522,7.67090972410952,10.2592715588679,12.3843392450327,14.039700992725,14.7138429814351,15.2780917324495,15.8547801429331,16.4598798500343,16.8808774548402,17.2426559794472,17.5454314997018
2200,0.484981139810267,2.10936284377822,4.63477642144547,7.34365443386499,9.9031652831385,12.0973882889647,13.8876013742635,14.7617089324411,15.3300864806411,15.8032118407549,16.2844542468151,16.7924844516866,17.1699827194043,17.4966348514
