0.210389,1.164037,2.888895,5.058179,7.343738,9.512928,11.462762,13.120877,14.509610,15.659785
0.260502,1.385859,3.342676,5.752195,8.248420,10.578016,12.629918,14.357694,15.772298,16.924432
0.312592,1.609367,3.805268,6.449047,9.121736,11.570558,13.695899,15.458608,16.890594,18.038935
