0.504114,0.569390,0.642664,0.724825,0.816838,0.919746,1.034665,1.162782,1.305342,1.463636,1.638978,1.832675,2.045988,2.280082,2.535960,2.814389,3.115807,3.440223,3.787110,4.155289,4.542825,4.946940,5.363957,5.789287,6.217481,6.642349,7.057150,7.454858,7.828473,8.171365,8.477615,8.742310,8.961779,9.133731,9.257292,9.332948,9.362399,9.348359,9.294318,9.204299,9.082625,8.933713,8.761908,8.571353,8.365897,8.149041,7.923905,7.693228,7.459373,7.224352,6.989851,6.757268,6.527738,6.302174,6.081292,5.865642,5.655635,5.451561,5.253613,5.061903,4.876478,4.697328,4.524404,4.357620,4.196864
-0.157004,-0.161608,-0.166330,-0.171172,-0.176136,-0.181225,-0.186442,-0.191790,-0.197270,-0.202886,-0.208641,-0.214538,-0.220578,-0.226767,-0.233106,-0.239598,-0.246247,-0.253055,-0.260027,-0.267164,-0.274471,-0.281951,-0.289608,-0.297444,-0.305463,-0.313669,-0.322065,-0.330656,-0.339444,-0.348434,-0.357629,-0.367033,-0.376651,-0.386486,-0.396542,-0.406824,-0.417336,-0.428081,-0.439065,-0.450291,-0.461764,-0.473489,-0.485469,-0.497710,-0.510217,-0.522994,-0.536045,-0.549377,-0.562993,-0.576898,-0.591099,-0.605599,-0.620404,-0.635520,-0.650952,-0.666704,-0.682784,-0.699195,-0.715945,-0.733037,-0.750480,-0.768277,-0.786435,-0.804960,-0.823859
