0.481006,2.155903,4.548647,6.979982,9.127236,10.918662,12.353090,13.524225,14.471861,15.256154
0.516806,2.303706,4.904442,7.672687,10.187924,12.257096,13.885006,15.147525,16.132515,16.890785
0.546353,2.404898,5.104807,8.025042,10.742002,13.055226,14.892086,16.308577,17.389843,18.211714
