year,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10
2060,0.372596418310408,1.87640903709211,4.37522591815917,7.40872670561709,10.1894966178026,12.8219130874476,14.7170202619115,16.3775672408521,17.6903231562272,18.7602470923295
2061,0.363063063581801,1.82847526325942,4.2425549499152,7.09971822693388,10.0674258503863,12.5248218673776,14.7366225325567,16.2816496641262,17.6327694784732,18.6501678966813
2062,0.410590194287008,1.89400307154466,4.27456137177975,7.10078462700548,9.91738264381293,12.5583603647975,14.6315031376884,16.4481144062459,17.6579310601007,18.6868074866749
2063,0.437083455106871,2.03994349361662,4.41490780474094,7.20190436368135,9.98716372117562,12.4982125609446,14.7275620055958,16.405370688762,17.8015869655608,18.729563124682
2064,0.398975593588818,2.06589540120876,4.58153603470422,7.31074753771007,10.0583697544159,12.565187340278,14.6816696994019,16.5216318890099,17.810386411854,18.8924576923283
2065,0.400534093104915,1.98156359846507,4.59880959792917,7.46957619372676,10.1322282651422,12.5950605673349,14.706224560825,16.4361123292779,17.8502635325185,18.8259497064762
2066,0.424447618079518,1.98897435697552,4.47786066614711,7.47041657322709,10.2569206375158,12.6326260213816,14.6874762288137,16.3776115884309,17.685926796315,18.7423326108245
2067,0.394663445090906,2.01623170696275,4.48253759470535,7.34397034270092,10.2504271571035,12.7258847830145,14.7052355374495,16.3530023790917,17.6399739971386,18.6569038560585
2068,0.381144640398645,1.93193593361304,4.5272234068226,7.37032571658965,10.1582504982741,12.7691190128984,14.8417117336915,16.4199085477536,17.6836455925865,18.6665734888991
2069,0.417916921967002,1.93944619049346,4.41341909644335,7.38528947086342,10.1431364324658,12.6150566620917,14.7714787740654,16.3975930497041,17.6199161802779,18.5820248829693
2070,0.436610551825933,2.0564568624931,4.48574481359722,7.33361056807131,10.2372313631588,12.680350665895,14.7490635122146,16.4445208411198,17.6854364037602,18.6084250103959
2071,0.459899734924648,2.1162120641306,4.64287437333112,7.41360550308662,10.163770064093,12.7264150040345,14.7109092937633,16.2767725329296,17.5406644010904,18.5025953820803
2072,0.440212370978237,2.17053852106871,4.74769831035194,7.61835882939274,10.2883938377708,12.7116617857328,14.7519909829123,16.2864745781681,17.4979058910183,18.4573071567035
2073,0.362054780054359,1.99530375642948,4.6704543898495,7.56256747989326,10.3294473650374,12.6824992907189,14.7008432516974,16.335809555759,17.5453483744438,18.4691810186754
2074,0.423165557320264,1.89572490052572,4.51954872033606,7.54807259737903,10.3678341129371,12.8047375173103,14.7542063791913,16.3442709923494,17.6082437569858,18.5263385978615
2075,0.431074501927735,2.03744292457455,4.36423425731972,7.38543195626529,10.3210420161118,12.8266425151766,14.8212650890136,16.3380405051089,17.5632594095056,18.5476924168802
2076,0.446180545564697,2.09146200980699,4.61586294324274,7.27753819656734,10.2118446354192,12.8049626901953,14.8281706915979,16.346142760022,17.5050886395537,18.4530934020381
2077,0.459189165001414,2.150877715116,4.71787730563805,7.56741310302795,10.1530610049529,12.7387846384131,14.8675421343368,16.4196596584206,17.5922095883801,18.4881346666258
2078,0.438160345711267,2.15472888431577,4.75242056545227,7.61517714762316,10.3544356848767,12.6344212770439,14.7461134086024,16.3433149177063,17.5248732534155,18.4349897555608
2079,0.45165947613671,2.09763121371294,4.77560595871362,7.68896085753653,10.4446558642455,12.8481047152002,14.682871603745,16.2664808999938,17.5142764542746,18.4267281817941
