year,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10
2060,0.513755042448822,2.05048316635326,4.05209947372028,5.97373982000981,7.62113673723095,8.98642574339644,10.1237146728548,11.0312254186258,11.8512498599597,12.4616140044148
2061,0.511744703539069,2.03277119542888,3.96779336203259,5.8520590735281,7.52073285119623,8.87370338501141,9.98202851076473,10.8595894814711,11.6779861632562,12.3393015879107
2062,0.51414875285301,1.95923414513996,3.78308198926838,5.55954491513275,7.2001133892819,8.55061258632272,9.58742825889104,10.5576586684209,11.3252023286735,11.9618138225218
2063,0.531019470250116,1.93877624660744,3.6800749091237,5.36611848105563,6.83930260360267,8.09220983330613,9.14896203074326,10.0324567905101,10.8428658148442,11.485120150359
2064,0.528949720278469,2.05713629539278,3.81493927264631,5.48360570640979,6.94861162220714,8.20887069619358,9.22082799854256,10.0427855718697,10.7823870576519,11.3783806813408
2065,0.53961749380001,2.1218495214755,4.05338138160161,5.7744553164516,7.24084302529203,8.43733529840653,9.42697088505613,10.2645059098352,10.9070385765379,11.4888689342737
2066,0.496291107045567,2.02659585000933,3.95997791627539,5.81714928491402,7.31316763743514,8.53496251879957,9.54105857221076,10.3758487317489,11.0387144773753,11.6373180750723
2067,0.520654512991699,2.02456169715851,3.94812887265243,5.79548483129273,7.37219632805636,8.56742425103724,9.57734280801362,10.3839620874278,11.0269849854781,11.6269152552856
2068,0.516492052661644,2.02542636454794,3.87466386763111,5.6999156489704,7.26605784062175,8.54741096268281,9.50935401205286,10.3136685977446,10.9819786308517,11.5554549305263
2069,0.515792284790184,1.99001860373478,3.8417131524804,5.61062109921276,7.17146728099571,8.42972982773469,9.38812839143895,10.2175267199562,10.8834979479316,11.4525055171938
2070,0.515533866032443,1.98722334834539,3.81334987928312,5.55943828376192,7.06467631339382,8.35899990348656,9.3515215900659,10.1722881547772,10.8039685436045,11.3505024993909
2071,0.50535208124389,1.92093608988768,3.67358015558945,5.34320650465021,6.82552156343628,8.05794457213257,9.11742678883485,9.96168234465112,10.6375238312997,11.1508489300417
2072,0.529586507430251,1.98679142796998,3.75234293531437,5.39858078361761,6.82135947399144,7.97703850498669,8.97637665543263,9.82651038076911,10.4978853871564,11.0641631894721
2073,0.506340650160095,2.01012608226543,3.81041005607199,5.47933589362393,6.87751124651212,8.01341168257569,8.98708046183829,9.78694140766274,10.500540015257,11.0572008502843
2074,0.501354776954117,1.86982712229651,3.61716408581293,5.2302817938542,6.63966325181665,7.74030137776068,8.65822187590906,9.48027021701187,10.1422360830985,10.7436498941206
2075,0.494990240674415,1.87000329486584,3.51282445971863,5.15649627425195,6.53988398475339,7.63425398057206,8.5180884606902,9.29020013739175,9.91936031186646,10.4779578595144
2076,0.489271312480506,1.82301911744899,3.4435792302205,4.91886995206748,6.33361053257176,7.50035351010795,8.37288308765833,9.1390497824167,9.77841036094905,10.3083997814899
2077,0.502396524789156,1.80190673294615,3.37284258233192,4.84649942274008,6.102602160065,7.22844771691139,8.13683877638855,8.88552017537001,9.52939522251722,10.047764104026
2078,0.52328850018783,1.91719783449541,3.51745698393152,4.99931890543249,6.26912340133334,7.27979443445916,8.15299655063703,8.86619432702128,9.43990120073894,9.99160443118005
2079,0.502518185760137,1.92912917859775,3.61084638073514,5.12081429725597,6.40753622785096,7.49061066190245,8.30354205035684,9.05860396203124,9.65020067059849,10.087300331552
2080,0.476526137592545,1.78583190458736,3.41415617933148,4.94010028544956,6.23973823213675,7.32455748412351,8.18630026535323,8.88194355952799,9.50202343879945,9.99853675442542
2081,0.501017279495878,1.79651992769919,3.34974931309601,4.86956892301599,6.10935236388647,7.16487001626926,8.03966199750409,8.7590266612772,9.35979626739472,9.87344683263586
2082,0.499376600533899,1.79115573371062,3.28759917503597,4.69085018717542,5.91187276480239,6.91711825805861,7.76959925280056,8.49210978180792,9.08018275332816,9.59773332447688
2083,0.478675529988143,1.75243866565788,3.22468024298982,4.61666468980696,5.76661256739955,6.77432254087721,7.58466783062971,8.30127633574608,8.87121717297892,9.35689999052942
2084,0.502014023168246,1.77142840628488,3.27460483931847,4.66834527031028,5.82121803093473,6.7605062651605,7.54490033576033,8.20558382748342,8.73234430885352,9.20788108130385
2085,0.474205189085162,1.76995108503586,3.26137957337612,4.6724686875054,5.86579376568293,6.85845423209678,7.63833147771727,8.27733255632582,8.81225224112257,9.26493736066325
2086,0.504104125003348,1.80561126606922,3.37493234114521,4.77828829116787,5.98062816558105,6.93814939844294,7.77717957945041,8.38439619583029,8.88653133661423,9.31507686663475
2087,0.494004790876767,1.79391636854327,3.30499394143263,4.72087501381193,5.90665532368706,6.91756716085438,7.67682595061049,8.27422671848464,8.759006867494,9.17237694926874
2088,0.501758880791444,1.84584273286118,3.43502905295808,4.86826513252128,6.0967432508958,7.07215795603184,7.84707294342705,8.45700887014452,8.9997310893606,9.40497753238613
2089,0.483570730226927,1.78876707220018,3.37011431691676,4.79260367506092,5.98686566670627,7.00558335680439,7.80120981090124,8.51565065983479,9.00989596450857,9.41443532796491
2090,0.500960530809646,1.79615612479845,3.35682201035319,4.80908311903652,6.02081242783665,6.99334901664769,7.78467715464255,8.44749292797789,8.99139668673813,9.38575334581033
2091,0.484642999406595,1.76426928106177,3.27757087364277,4.67746918016811,5.83897654725834,6.79782758390602,7.59016780402012,8.29312851320882,8.85725683383065,9.27291011068024
2092,0.48643793951151,1.71645885454881,3.1778142635872,4.55573700676749,5.67098579594819,6.60826704206931,7.39228969199226,8.03321480812783,8.58327627519937,9.05561127370329
2093,0.476519344868017,1.72404189573202,3.15153509468328,4.50384990779658,5.6506184366308,6.56222698849347,7.34288684224397,7.96179589115631,8.47928500040653,8.96621136906748
2094,0.461051289784046,1.63061264182751,3.02336101833549,4.31586936244427,5.48202956601401,6.43371414296982,7.1934859983496,7.80777907290958,8.3192589422439,8.75549043576313
2095,0.474753014285558,1.66830173431186,3.02135031436161,4.35307061506533,5.45842621051984,6.41743309161119,7.1772356490623,7.86640016964602,8.37332617719412,8.71521409769253
2096,0.482826793484992,1.69164153104123,3.06135126041096,4.28537803165416,5.40365470400201,6.24551823621924,7.0082466744583,7.64568430091973,8.19307381880246,8.63102785758077
2097,0.470331785053029,1.66158612924236,3.01445014946859,4.23467774721597,5.31028720434223,6.18232877540026,6.86570392333643,7.45662841247781,7.95894647569203,8.37994044445877
