year,1,2,3,4,5,6,7,8,9,10
2080,0.504567402656367,1.90408997565427,3.68171825587662,5.31949766366386,6.70511588877278,7.81113970207301,8.70289363828823,9.39174603289001,9.97574761410827,10.4995266788643
2081,0.524839046977058,1.907729796567,3.59404594542371,5.22445474799966,6.55615514530523,7.65675297950666,8.5386842474423,9.26530557816889,9.83139088418211,10.3117975112502
2082,0.52043856977506,1.89840745960258,3.52141947160756,5.04375093964882,6.34252817576636,7.37403552249321,8.23827671718189,8.95472270682878,9.56081681244483,10.0435768093668
2083,0.509642014523899,1.86482902571,3.4700717118072,4.92864987132303,6.16692517365674,7.18593355516256,8.00133216397848,8.70537139931674,9.30524755989963,9.82263245098944
2084,0.52482214373742,1.9016372592604,3.52661818032,5.00521955822925,6.19405624288564,7.15088282385727,7.95374028372994,8.59957197677362,9.16679593797818,9.66344175579696
2085,0.506810837372814,1.89711452909095,3.52587514049032,5.00801986541746,6.23688485990291,7.20785326866875,7.97738944535213,8.63123481366096,9.17433516110861,9.65757635072631
2086,0.53183109779714,1.94503833484385,3.64789519663001,5.17464862842715,6.4031438581599,7.37968830647272,8.14922177368144,8.7523275950873,9.27084481483936,9.70622495508981
2087,0.520125203720196,1.9188709563263,3.57840048923084,5.11728207880801,6.35456250710627,7.31530855651156,8.09719471495305,8.71009445097102,9.19480118235603,9.6164340829934
2088,0.534820423651353,2.00638670452246,3.74710743450756,5.32743274841194,6.62066291431004,7.63304591554803,8.41208486016183,9.04071871659288,9.53470856672328,9.92146888847369
2089,0.508090404627192,1.93282722397849,3.66885172554445,5.24712043261441,6.53055305388242,7.59526079769787,8.43135079728137,9.07341626836112,9.61062822964641,10.0366385546401
2090,0.525015795336795,1.90990362421699,3.61617251838141,5.20347074226873,6.47781611490126,7.48473048828754,8.32911057216661,8.99308115619617,9.51822703942064,9.97230113018882
2091,0.51036529713402,1.90864217601976,3.5521202209808,5.10711965889722,6.39471517473588,7.42129569511931,8.25642340814856,8.95447396629814,9.50973242861166,9.96144767595172
2092,0.513151174515701,1.85549133521364,3.48826971391888,4.96406173187103,6.21110281172981,7.22231938955543,8.03969136263175,8.72094982876789,9.30339389141066,9.77179031513647
2093,0.509525028554475,1.88747360013914,3.49223985110271,4.99189158639129,6.19054731079527,7.17807955147632,8.00017467548301,8.67944819690196,9.25198288245473,9.75907870812257
2094,0.488324027628883,1.77552499296062,3.33680081995797,4.74226188783042,5.95211382484797,6.93827327721203,7.75897218411814,8.44329731760656,9.01985965341042,9.50306954446528
2095,0.502643293979318,1.78570635730827,3.29827896214443,4.70864044403654,5.87452793248565,6.83749802982483,7.63835623851352,8.30695201250211,8.87444028698214,9.36435591515431
2096,0.506624911932004,1.79249749409927,3.27507534381968,4.62745469604133,5.75463910174998,6.65185454399671,7.40094690259098,8.04461626272887,8.59176846279677,9.05710546569569
2097,0.493685250616538,1.74919324808588,3.19862762461702,4.49798933498795,5.58661373673942,6.44476150672544,7.13512799524223,7.72513438917962,8.26421605193869,8.72724229247403
2098,0.50670466000184,1.76475185166101,3.21113644245987,4.50534260599182,5.53654107964493,6.34900397258048,7.00027447150343,7.53270998186074,8.0044878551313,8.45049278127003
2099,0.512953550330517,1.86689400270579,3.37723590555759,4.72128379108237,5.78857960753515,6.60574209627884,7.23790821957623,7.74711731594544,8.17643142324503,8.56590955278666
2100,0.491324132524387,1.73416703455709,3.22504130433405,4.52065214559503,5.55776401572913,6.37704505362369,7.01665995610385,7.51686120047633,7.93245952958677,8.29071901916946
2180,0.443690160348625,1.49700887727717,2.62814928085031,3.57416910462303,4.32979224338875,4.88021084357267,5.30953863651259,5.6699903511095,5.95627989612152,6.23972486669696
2181,0.433034104290464,1.45554898410959,2.58599287518826,3.54921671223134,4.30389723262199,4.89502799101148,5.33228660366035,5.68497670211298,5.98306600378426,6.22408144113698
2182,0.448335639916533,1.48129483833986,2.61029492183147,3.58927562047995,4.35225351381984,4.94615580651038,5.4147940597823,5.76465798396712,6.04554607114504,6.28566213905179
2183,0.452554676923894,1.52934781781294,2.67987227155259,3.66854653101648,4.45611417772476,5.06054658555414,5.55336190434855,5.93901516957345,6.23124245523102,6.46401605772796
2184,0.457167461505951,1.56850673467229,2.78246656649855,3.79995676431781,4.58736171248608,5.21795866320102,5.71642475564625,6.12672590803297,6.45073293510322,6.69568036255972
2185,0.417771164682695,1.4301279382097,2.58279114781553,3.58947579221784,4.41636202101737,5.0588400736895,5.58813714506555,6.01036163448554,6.36319699073139,6.64288566161576
2186,0.405389714631563,1.33358962286851,2.38669458175477,3.35314385705482,4.1479566668152,4.83269212999417,5.36704330450991,5.81146201338692,6.17441090836066,6.47928742680374
2187,0.422787374360262,1.3517139030174,2.34876286243394,3.23857705845565,3.98100853830863,4.58465439078696,5.12343252683064,5.56087626377383,5.93813385158146,6.25813327845456
2188,0.450645903266772,1.48317229998604,2.53792270131137,3.4298383862607,4.14597692588466,4.72512953682046,5.18479569195785,5.60818207551667,5.97171425348205,6.2869743705723
2189,0.417791036764073,1.40238433005474,2.47089417584039,3.34019480230939,4.02787881307364,4.57555572426022,5.03406642226556,5.41085269687991,5.77427609807135,6.09421984033261
