year,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10
1960,0.47500928080691,2.14880848461423,,,,,,,,
1961,0.481031548181614,2.13284334430873,4.43622157965176,,,,,,,
1962,0.497485223253887,2.14504784213614,4.43815677483769,6.71086089891553,,,,,,
1963,0.424214556604929,2.09864249759952,4.48356598561232,6.84299647448162,8.93409537913067,,,,,
1964,0.398786029933968,1.99323105347313,4.53490995824692,7.15917141481719,9.38878498907991,11.145704655549,,,,
1965,0.466521265348417,2.00772106514369,4.37115623460301,7.15366400463724,9.40704394783703,11.2743335446448,12.7759749330659,,,
1966,0.452040101250856,2.1745797967028,4.51575827718841,7.17688915428624,9.67079919934904,11.5891564731355,13.0814530626823,14.2672112072845,,
1967,0.470471564893726,2.09969546234255,4.59583853954528,7.00470998038067,9.36167101771181,11.3516193435013,12.9148133890713,14.1489834155641,15.0868369851235,
1968,0.498797345955235,2.19327090157682,4.61292204006383,7.14874101887074,9.32795106258414,11.2412846754399,12.8531024173449,14.0682551947464,15.0445322049065,15.8015754949069
1969,0.423894562712795,2.07928324743461,4.5484834053958,7.05535492481791,9.31953433469526,11.1211407111856,12.7051968375623,14.0040132152379,15.0348096577363,15.8586546929154
1970,0.488478134565312,2.03473725395543,4.52607906602656,6.98372389899221,9.19808810582956,11.1074074675972,12.5888339311458,13.8989921956779,14.9752070177703,15.8050330136013
1971,0.485669255539759,2.22871422178457,4.55264457190879,7.16294267826511,9.39334563074084,11.2057448593368,12.7437576556933,13.9942504706494,15.0557861288613,15.9129150765114
1972,0.480215587451035,2.19549614448645,4.70871271307955,7.17429572594867,9.46234703579603,11.322115312134,12.8117538862115,14.0515750693554,15.0920664807696,15.9542562047695
1973,0.499742919775629,2.23073636695839,4.76799492327392,7.40045716116445,9.60189822231923,11.5102206217178,13.0506632752883,14.251878533826,15.2853125540654,16.1159672875661
1974,0.475970957341023,2.25942400568114,4.79928183666186,7.47265101871973,9.84564884865211,11.6578039341474,13.2353034925439,14.4243096467868,15.4093216957902,16.2500082904956
1975,0.502411622035534,2.2535378348521,4.83679099737659,7.50687867658798,9.85324758211388,11.7845057225699,13.2532786056872,14.49539040352,15.4849665518993,16.2435733565717
1976,0.473839884676016,2.22688244777362,4.75230621476525,7.38206490560107,9.72638795194965,11.6543504881896,13.2158401512275,14.4514013195588,15.5082936313634,16.2963189086285
1977,0.464464159025431,2.14248693467838,4.67102078807242,7.21753939771803,9.55731457645277,11.5198244476044,13.1381980667217,14.447121352598,15.4999304570262,16.3134064817126
1978,0.466739573591013,2.15378518898137,4.63940932842838,7.20859199313603,9.47251053616083,11.4367512979216,13.0575510021873,14.3502264228231,15.3924090920242,16.2320145244717
1979,0.455460859875563,2.16011832039979,4.66249172588185,7.20029298767331,9.51260374558524,11.3898571414318,13.0296283985118,14.3548867935755,15.4245078585852,16.3193715462529
1980,0.461937319771838,2.12676112623612,4.60998876992881,7.19693212913215,9.46398647620455,11.4006416918874,12.9600450075391,14.2690783297417,15.3741770983014,16.2651872579612
1981,0.472970240542234,2.12692552228967,4.54823768496853,7.09612011600771,9.36130502411141,11.2799906532863,12.9116819459017,14.1990273637904,15.2779837868142,16.1426554979307
1982,0.476471120451048,2.17340617934898,4.5852411294172,7.13284528651662,9.41256516952806,11.2994223536408,12.8732269170461,14.1890605211006,15.2112402179665,16.1201586797123
1983,0.499823472779909,2.17693467161353,4.65488116155916,7.12232235595093,9.32067040277933,11.2090046242096,12.7789990839946,14.0683071196748,15.1177273440831,15.9615232782283
1984,0.455565088651403,2.16052802166859,4.60601121418743,7.17044222985636,9.37031431436456,11.2003133358055,12.7695863635901,14.0538171379734,15.1521477374877,16.0139827834558
1985,0.466693155081806,2.09154347692101,4.61312797472184,7.19431403251698,9.39830454387946,11.2494610735224,12.7679953729727,14.0469151230751,15.0947846179769,15.9804961333331
1986,0.48822246328891,2.12222140092065,4.48454817309376,7.06183039992295,9.24884423712325,11.1420242882684,12.702614518369,13.9493591897464,14.9780521215817,15.8527684954496
1987,0.440426323318635,2.15633606726241,4.56121433461021,7.14770002337101,9.48352166261513,11.3688177720991,12.9099784775324,14.1669721549278,15.1717078630182,16.023695349806
1988,0.446972718685985,2.05444156849012,4.57773938256867,7.19771723026169,9.49858248452378,11.4340721455301,12.9483398081099,14.2702563552295,15.2461024273015,16.0846786978616
1989,0.477404640466659,2.09716231895271,4.43801235326199,7.07744838063328,9.4097832595078,11.28849649362,12.8297509219808,14.0863817944528,15.1246449812795,15.9462024182722
1990,0.490367050915615,2.17032979521905,4.46751059643086,6.91963794232291,9.19186813413344,11.0853588966111,12.6625125232915,13.9511809347415,14.9612864260973,15.7927876167919
1991,0.495338597363155,2.19154951208486,4.46879275271173,6.74562966882333,8.82474533352834,10.7551934482197,12.2912838949906,13.5618690995334,14.5604270741926,15.4166522871111
1992,0.446782502024376,2.17210448574915,4.64101037743957,7.01542047638556,9.05769683933186,10.8679993598185,12.372631412594,13.6285806686777,14.6557413849149,15.5144774142042
1993,0.500988960280804,2.11623996189426,4.69255484476702,7.19552215170235,9.33008628382537,11.0322784875808,12.4863175128094,13.7388630045387,14.723152351803,15.560609445368
1994,0.490590943494757,2.20077885420324,4.56983607688688,7.13018561845683,9.25385498579115,10.9780196499907,12.3568818548836,13.5219151120075,14.6145720394612,15.4071327441927
1995,0.462016345253397,2.17994170996243,4.69394557525095,7.15874567451635,9.39174764804336,11.1485171951969,12.5378492065053,13.6507514776301,14.5774338831509,15.4708266585731
1996,0.494723448392102,2.11592345883373,4.53228133652017,6.94756579434563,9.13131450021759,11.0300607419437,12.4767738950012,13.6265711510176,14.5579164684592,15.3665699158066
1997,0.497636906522397,2.20058622313567,4.49248947118283,6.91368136824271,9.03332397800953,10.7892922102617,12.2786795725631,13.4749275811842,14.4376928897202,15.2524586800225
1998,0.476159319626088,2.13801246609182,4.42089127377624,6.67716254006419,8.80338076319793,10.5881440153405,12.0551899116485,13.2866429119449,14.2948838705652,15.0678538935462
1999,0.509970586769123,2.15625168100395,4.4378778273265,6.68514304169242,8.66041648015314,10.4288644614822,11.8535001447991,13.0146416935295,14.051289096068,14.8969734572589
