year,1,2,3,4,5,6,7,8,9,10
2080,0.548702508110469,2.18222715248542,4.20178187639961,6.19879812641678,7.8750821441709,9.1732330485057,10.2207913750535,11.0900402201476,11.8121964999252,12.4128953849009
2081,0.543734227212913,2.11554078270162,4.13696871313828,6.03118439254318,7.67572365987162,8.98472551902579,10.0275313807083,10.8758263279842,11.6050877279502,12.2228446188256
2082,0.530838955272112,2.04866869909977,3.96126158947509,5.82713079188923,7.36828560121175,8.70214406223779,9.7609185962907,10.6346727269005,11.3587647405452,11.9809189370136
2083,0.56288200964943,2.14072045011652,4.08955895343394,5.94572322363651,7.53095281760155,8.74755227765565,9.77263896402876,10.6020345706349,11.2894402982413,11.8679585370499
2084,0.553630497140267,2.1623647942841,4.1316445497398,5.98314823143905,7.53396671532505,8.77202990256834,9.73502220224042,10.5541760541958,11.2198952463609,11.7751780357594
2085,0.548477939386106,2.18217664836626,4.23213307438684,6.13461432911642,7.70738586875123,8.9409244310127,9.91485487924503,10.6874572655854,11.3453140553041,11.8932633864877
2086,0.55018976730728,2.11921717036486,4.13904689784921,6.05771230548345,7.62378826485417,8.83595028140504,9.82526281330341,10.6054122171165,11.2326892373811,11.7705500385183
2087,0.535479769833722,2.05752226611341,3.95780579066851,5.81641718658129,7.37451514512858,8.64260376625562,9.61777642348778,10.4179230751191,11.0620207907756,11.5962230067568
2088,0.549285575587509,2.13591824532717,4.08732015336808,5.93228744532,7.51334898766016,8.75678824192082,9.7699666082314,10.5578531078259,11.209851495528,11.7376114278422
2089,0.543382761956392,2.17034467761191,4.20162971795427,6.09527604496369,7.66839080868134,8.95432382214382,9.96413036912772,10.789076152302,11.4286426751708,11.9662742181249
2090,0.54681138561938,2.09248617557676,4.09433867968523,5.98725817827715,7.55726017079215,8.82753213411968,9.8439843921185,10.6396866218941,11.3082682417602,11.837599868504
2091,0.566166548095857,2.204937530649,4.21007504111346,6.17035934358791,7.79217556012944,9.04326957917005,10.0453139647925,10.8481875205604,11.4685515369229,11.9839828800226
2092,0.552497404496495,2.20617157644105,4.27909575782333,6.20472840019304,7.85828160739972,9.15935917853431,10.1685084039053,10.9575434754595,11.5996657092998,12.1034191032682
2093,0.555385510837563,2.24003697599944,4.39685967529001,6.43414319125912,8.09436127741809,9.42610384667772,10.4596472394232,11.2417215639093,11.8778307358941,12.3924761386917
2094,0.549830851811223,2.17880568189643,4.29807745644357,6.34341191963487,8.03774370156613,9.32417952020657,10.3669542789896,11.2015024090728,11.8394046721628,12.3697264276386
2095,0.533284657263822,2.06463907559505,4.03614263775726,5.97797258887199,7.62797251393024,8.99656801812634,10.064585766679,10.9291415379872,11.6341621753236,12.1944587541507
2096,0.546767527263567,2.10664130433078,4.04486626640635,5.93035918209242,7.5547127729902,8.86294978218945,9.95703162025675,10.8322321238457,11.5385746948614,12.1266333914367
2097,0.53868167477323,2.07126572179857,3.9800780470674,5.7849253200153,7.33009357399289,8.63564636562204,9.68540708901015,10.5929082916764,11.3295836921153,11.9328508171086
2098,0.540721933620759,2.1019559308977,4.02993538610343,5.85189112273859,7.36533628502149,8.57359301054993,9.61204336254434,10.4635984243743,11.2301589913609,11.8623418438948
2099,0.546308508028942,2.07416200979552,3.99470261397774,5.79704735444334,7.29957054736289,8.51727448796892,9.47354520536446,10.2824235242515,10.9624738959088,11.5958496933463
2100,0.530618991927832,2.0189457696981,3.85143686014993,5.60884674253207,7.08005197135785,8.28445239416885,9.26836875583876,10.04812509652,10.715828446219,11.2877055940752
2180,0.533871782327954,2.01500426075444,3.89859925797481,5.61165796681768,7.05229872925133,8.25776697364671,9.22061565603672,9.98691177505133,10.6321691400803,11.1561995979352
2181,0.537987442637717,2.00757706056015,3.79993472514821,5.53567581266354,6.92575291972646,8.05627294962913,8.98344657518297,9.75502475135414,10.3763574296538,10.9097087745079
2182,0.545362879988096,2.13823865184242,4.03397962324545,5.79297268448893,7.28838582411504,8.40300388254718,9.30527448357446,10.0515432256781,10.6784324541256,11.1791042884398
2183,0.53102235820547,2.02740614175118,3.93562495186549,5.66978189174237,7.10502840367423,8.32511579183315,9.22945248551174,9.966904176249,10.5713633676625,11.0805610948026
2184,0.529801619003143,2.00951499122669,3.8334514165889,5.60111031106098,7.01492861355485,8.16730788700949,9.1474685422951,9.8853540427759,10.4944127072219,11.0037616166093
2185,0.536658185972084,2.05609159655254,3.90715793639047,5.64271095326286,7.12022688485791,8.24560303635301,9.17038744183865,9.96229473935762,10.5745710192791,11.0862829112034
2186,0.532826158793332,2.01528405285487,3.85403020583122,5.56321859662932,6.97658711862581,8.15823568828803,9.07002077579723,9.8061934179362,10.4601281012451,10.9805388158151
2187,0.541616590281258,2.07265377471828,3.93206051462431,5.68577261381028,7.11957281911897,8.25188595898988,9.18701626839722,9.92342771144225,10.5244999001948,11.057334250768
2188,0.527368730992293,1.98528629774702,3.80098445928959,5.48800555420408,6.91390564155218,8.07129028033487,8.98243811275593,9.73916227352465,10.3425257759825,10.8363615538752
2189,0.538626232378823,2.05613630863947,3.8871336156426,5.62072735852889,7.0447398206497,8.20460699023549,9.13747325721686,9.86394688325292,10.4684897398272,10.9591919770848
2190,0.55391523580945,2.13633999775506,4.07131608272245,5.84602711680939,7.32405521005871,8.47467981959865,9.38952495866595,10.12397060407,10.7095010282885,11.1932692865713
2191,0.552040098189284,2.19224191780324,4.22066312174522,6.10271655551038,7.62182114856287,8.80161268098442,9.69211357210727,10.4184737098556,10.9970085708848,11.464984874762
2192,0.532542861468561,2.06275617322811,4.04051779380024,5.90001467184676,7.45936209942486,8.6956194051181,9.64476754154246,10.3632965180598,10.971997572767,11.4527061968731
2193,0.544480222222948,2.03280336643076,3.8982925533503,5.72557458824413,7.23386674123012,8.42411762633455,9.39353000119732,10.1526881898798,10.749798948491,11.2653153522185
2194,0.528171723048381,1.99106802168332,3.76333578399087,5.46268577509111,6.95547993253518,8.16463236034005,9.11643648003351,9.90006897979122,10.5274219776698,11.0325605614966
2195,0.542768152505385,2.06751880451422,3.91032348521925,5.61048663155893,7.04417352283856,8.25155981830622,9.22575755835027,9.97617308099981,10.6136588166873,11.1332809008243
2196,0.552182149108206,2.12488329084696,4.04855770176015,5.81809914053795,7.25649094766976,8.39798793305662,9.37254069053894,10.1409975863005,10.7399716557114,11.2444162455606
2197,0.545679958975687,2.13361393322983,4.10138320550571,5.93197144375961,7.41551804997983,8.55015529229355,9.46886921974619,10.2628835301917,10.8976381317136,11.3928035744645
2198,0.520060024351446,2.01298851547252,3.91163797754312,5.70426125662128,7.24682918064774,8.45654422329903,9.37975499057127,10.1347703682397,10.7893767595135,11.3155813550222
2199,0.548594760214707,2.05413115226014,3.92674343465616,5.72816671720683,7.22147526333288,8.45896813558263,9.40359878011255,10.1200953116306,10.7060917907254,11.2228817360769
2200,0.54125314504489,2.0749512408647,3.92413143476661,5.67871157631145,7.16294637999229,8.32521783021903,9.30539685188915,10.0826870068083,10.6806179754554,11.1752980534025
