year,1,2,3,4,5,6,7,8,9,10
2080,0.560933531011357,2.42351988191158,4.81250504210436,7.27041951387409,9.41929194346106,11.1001911630502,12.3720867946034,13.3767591136269,14.1520005374854,14.7449766039008
2081,0.563695567099236,2.32089953894354,4.76521726785222,7.10459462056808,9.20238499927506,10.8991667565172,12.1661369136174,13.1503401114829,13.957558499575,14.6035987462834
2082,0.568812476670348,2.29363933485673,4.5772236135136,6.94445017232172,8.91627365934451,10.5548157397748,11.8369864905874,12.8211752336149,13.6128564915184,14.2778406219983
2083,0.581248320506412,2.35489196632079,4.64637935962871,6.91746575784812,8.96357870716097,10.5399110776295,11.7900343707214,12.7388915780097,13.4727853725356,14.0800945743577
2084,0.574869556582558,2.36435460189908,4.69263594972336,6.95124034415209,8.90549964857644,10.5355924427771,11.7340137978435,12.6604423729172,13.3693853971129,13.9299954522899
2085,0.563710293197509,2.39045758796065,4.79973123187811,7.14474160140975,9.12949134814375,10.7216920338985,11.9891088576979,12.8941459583233,13.6119327808557,14.1679132190351
2086,0.573329322581294,2.33185833463877,4.73074301933165,7.09001115870798,9.09272426001586,10.6656300295923,11.8719782358245,12.8110601734563,13.4962263437453,14.0734258274475
2087,0.574735980075795,2.31055573613113,4.58357597135563,6.90273549804095,8.88885074486602,10.4522010167541,11.6261780629273,12.5314167514806,13.2723669980196,13.8289288830147
2088,0.572674342275816,2.38552371022964,4.71795222682912,7.00634750145031,9.03797397836133,10.6471311719323,11.8561640246938,12.7380175402837,13.4264799478298,14.0004410080127
2089,0.560172364093031,2.41483768117744,4.89196135797483,7.27331788578533,9.31098091870003,10.9858485679745,12.2513381267754,13.2023657564454,13.8851965571967,14.4173767964425
2090,0.583542026513648,2.33121420413807,4.76034452599103,7.17345340102488,9.19609042983389,10.8024479610632,12.0641146385068,13.0182491963172,13.7293920188593,14.2649168331294
2091,0.584904321831641,2.42924454882396,4.78883229436628,7.23564508309835,9.34482190506639,10.981262034475,12.2227595084318,13.1696489011026,13.8717661451321,14.3940694181266
2092,0.566964687668606,2.40719767727053,4.86272497446738,7.21628291134105,9.34280996655207,11.0381380925222,12.2939428027682,13.2195873336892,13.9333396597243,14.4732847718981
2093,0.560828143894435,2.41623685489878,4.94162396045663,7.44580098331943,9.5354746663548,11.2834648486168,12.6121787337324,13.5675862184774,14.2584889389809,14.7968021996275
2094,0.557043007884255,2.33760970844746,4.8022989386504,7.2922919728472,9.43859860360071,11.0985846364585,12.4249844491142,13.4128091242569,14.1708693068669,14.746285243161
2095,0.56760458145157,2.29469066460897,4.62427986053932,7.02191627136669,9.12453873267446,10.8012306256746,12.0568768817265,13.0675142661501,13.8782233754018,14.5215171567106
2096,0.571239357636941,2.34381931982157,4.63906898034739,6.95275108590522,9.0205542635538,10.6954892306899,11.9688847762123,12.9164334133123,13.7097634926151,14.3597663202048
2097,0.569590868031498,2.32456134505383,4.63918409008084,6.88657281561766,8.86271393656646,10.4970520875569,11.7593336525358,12.7279703967151,13.4882538804722,14.1387585992906
2098,0.557594451188387,2.35103808549217,4.69638165488712,7.01036947732133,8.96937084275466,10.5655392385981,11.8247922738666,12.7799978264337,13.5287678577899,14.1421997256874
2099,0.581838174246335,2.31456472704512,4.66504550162896,6.95936422178665,8.93327304070758,10.4830248197216,11.6895776258335,12.6158304028106,13.3344697428466,13.9107922132073
