year,1,2,3,4,5,6,7,8,9,10
2080,0.419969372257519,1.55664677365363,2.94674451977403,4.40858325131118,5.68018331714906,6.70612267595723,7.60414859269542,8.43985234354201,9.20990241553923,9.92592588681685
2081,0.440339862273294,1.54167624186784,2.87001376562368,4.20576538950927,5.54672657152497,6.66277582647778,7.5469106469409,8.3170742010305,9.04540817097789,9.7196210367499
2082,0.421948256341483,1.50601857274743,2.74316927570551,4.0149970934554,5.24431707233972,6.4154207528084,7.39862542963932,8.17507018998372,8.8478416330582,9.49342612312114
2083,0.47840907965593,1.64810984953366,2.98194513441789,4.20520499534866,5.3615887935783,6.42094010278985,7.4339713666596,8.26431670627878,8.90734181179086,9.47384412446519
2084,0.438218106764188,1.62016817506217,2.97780449454859,4.26538866199823,5.37971537507872,6.40631839007721,7.32134371011617,8.20432224643431,8.93351713927123,9.49191001352908
2085,0.436253481568279,1.57608351998495,2.98095163250772,4.31470987750218,5.49430270696028,6.49215775232118,7.37943999461039,8.17331891105966,8.94528732373166,9.58294176158371
2086,0.426912287420262,1.52123014704176,2.83938922839278,4.21909762041912,5.46169382274143,6.50124510231036,7.36392275705388,8.1280862474518,8.80056662068008,9.46421244274827
2087,0.425425817277055,1.49122754439295,2.730152394989,3.99327625553899,5.26021728800701,6.38050891301343,7.28702188949964,8.0229250858803,8.67142473073079,9.24857835065882
2088,0.457074721659385,1.61384056670429,2.91784298862233,4.17153484080133,5.31937068432629,6.45170670420135,7.42945440567802,8.19924727530396,8.8336692480488,9.38603472842436
2089,0.426034786911286,1.57314548631024,2.9014064632471,4.13989652327347,5.30468417489606,6.35968754020712,7.36529341984524,8.23296374756011,8.91235051264816,9.481465932711
2090,0.412347082990913,1.4620540260498,2.7809628163995,4.04404234742981,5.18760156184203,6.24298532520141,7.17190850947023,8.06320216384247,8.81976578284443,9.40661222414697
2091,0.475765418817611,1.63992003036053,2.95269869312291,4.25405220749591,5.40487879187071,6.43030504482835,7.35908435283262,8.15435892095457,8.90154767200235,9.5401481197541
2092,0.437848486123342,1.64136890349468,3.01003158018496,4.31013146577783,5.51808420679615,6.55356205497556,7.47581645647727,8.29180181017846,8.97839437512301,9.6147433246052
2093,0.448169539242317,1.63097432908101,3.06848600392464,4.44477791055159,5.65523862503818,6.74750584650993,7.654299976995,8.4516620138426,9.15931686259135,9.7647142536091
2094,0.459472108492437,1.64932744448856,3.04826534895544,4.4253320734823,5.64453118377328,6.68284389648152,7.61942780782658,8.42150917997955,9.12161379402875,9.73609363556541
2095,0.44517848628435,1.60091253778482,2.95374458297722,4.26834682122951,5.50360461639073,6.56448527663789,7.45533598173206,8.27713859047912,8.97346664293363,9.57463433115937
2096,0.46097165006074,1.63628281332421,3.00123272356532,4.2738277320246,5.47675631389018,6.57554774605303,7.48479911481518,8.24933340147134,8.94833931454581,9.55290102896688
2097,0.458804190497209,1.64406499483621,3.00723173819216,4.31053542272444,5.43904537575139,6.50221628606664,7.43801399982278,8.19733641371504,8.86502606740662,9.46879873160029
2098,0.443256624528202,1.60390349167918,2.95833349269789,4.2522363410244,5.4250607475007,6.4217088286683,7.35693838337052,8.16120150600618,8.80358703859616,9.39561762754658
2099,0.392783754092892,1.4260780766266,2.72608283135155,4.03157206096872,5.25035194356189,6.3017044945599,7.17000771872998,7.9929253658392,8.69002786510546,9.24743810791317
2100,0.419908993038114,1.41427840984921,2.5914865161399,3.84260816410462,5.04449385927665,6.10764423837952,7.01901969690883,7.76331059680244,8.47357789345937,9.06956184873433
2180,0.422884433705497,1.44086119108309,2.65315015196968,3.81371427416246,4.87424494771901,5.85064432752211,6.69632900353934,7.42731661509528,8.0554823391756,8.63341875855924
2181,0.430793232459893,1.47894602823437,2.65767865638097,3.80837176229868,4.82565956261452,5.75221573949784,6.57440954716865,7.29100095645833,7.92331490530307,8.46054747145964
2182,0.430997551457158,1.53977669063411,2.78565151244785,3.96424798867546,5.03240033185375,5.9292847014469,6.73687386379717,7.45849588010136,8.07763099788473,8.61661372575953
2183,0.430810216968755,1.50526280882338,2.75884123066948,3.93510884794865,5.01162772188874,5.96220049127383,6.75085338958445,7.44558353339977,8.05610591297501,8.59059567685187
2184,0.418932673874357,1.47927593061124,2.69730580778051,3.9287836960433,4.98436590157965,5.94322709066637,6.77906688993883,7.45720887303359,8.04828224455622,8.57630032702122
2185,0.435726215379806,1.51472956671567,2.74660467226238,3.90820220973391,5.02360596908964,5.96072643992541,6.80969132434215,7.5327420565829,8.10975394938425,8.62041896924634
2186,0.438052771597429,1.53044971404147,2.76072880155334,3.90200794598549,4.94051046144193,5.91561370788691,6.73002096547474,7.45581706404966,8.08478651392202,8.59022277975412
2187,0.417887119398979,1.49163659734272,2.75363361998679,3.95872210033282,5.01945936743513,5.94212183797299,6.77902422044659,7.48356453680263,8.12097112188152,8.66837576929715
2188,0.406594299164984,1.40469081104693,2.59023811994805,3.80220909352285,4.89777024297779,5.83207653656653,6.64110540721153,7.37585545944732,7.98544341122776,8.53085443446531
2189,0.404839929751031,1.42791290511441,2.62705525144485,3.82776195940359,4.93985060612691,5.93969400455825,6.77589658837707,7.48328347570266,8.12193491299722,8.65712497706851
2190,0.434634989648372,1.50349638442844,2.72694615184666,3.91321414820764,5.03864392425965,6.04320489339829,6.9119854691345,7.6526908539644,8.28405970289501,8.84748821366095
2191,0.435666494541532,1.56657654009424,2.84146194041677,4.05842241735609,5.17153019180224,6.19322409625265,7.07074035135214,7.80971845439619,8.44924347943842,9.00073174063295
2192,0.412041362523302,1.47268213712128,2.7319187831708,3.95538776823577,5.08231654670852,6.09007824135254,6.98920591079185,7.76754261663952,8.41337941941968,8.9848216463221
2193,0.417989937820548,1.44205642120631,2.66735517464678,3.88582171820455,4.97803129028256,5.9607629841437,6.82794038450634,7.6033860875696,8.27742218749088,8.8465749534411
2194,0.405025071568302,1.3974391948945,2.51863030245212,3.6741949903269,4.78803334671068,5.76037685766774,6.61822034964966,7.37551265585367,8.04244840667265,8.63414602064524
2195,0.410976571663626,1.42676097243411,2.58932516087106,3.69431674390091,4.76184416433749,5.76929083484524,6.63314334003192,7.37675213681566,8.0214297737252,8.61368461556794
2196,0.460633884419602,1.56929595236353,2.79888312974449,3.91778335982647,4.9238277573127,5.87661136815241,6.75510789532058,7.50164275267112,8.14221448348076,8.69000108665002
2197,0.440654950293779,1.59508740247404,2.86671143022565,4.03937501664321,5.06843735196978,5.96786213052989,6.79951483681999,7.58207158086138,8.24457029074818,8.80631732018813
2198,0.365519155054076,1.35936189183234,2.68212489355621,3.94824048413046,5.03646220573056,5.96625067741244,6.78120459666964,7.52208249878818,8.20854587725021,8.78273974189393
2199,0.406289631613131,1.34361908412359,2.51353213497946,3.79202225251802,4.93868686305351,5.92044421707851,6.73273413994584,7.43297664514369,8.07780062032999,8.6682375257474
2200,0.426659881395772,1.46688220956624,2.58195412066685,3.73067541026499,4.91858590905949,5.93930113875692,6.78121713772123,7.48346187190199,8.09720741611042,8.65818348034972
