year,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1975,0.03579928138963214,0.2099487752626784,0.5349182501859724,0.9867544762021574,1.5915745867596647,2.1853742300933336,2.7716472313646965,4.499259423117216,6.034746711234995,7.918512769239948,9.440177206388498,10.593698602503101,11.692003177550825,12.63247567232499
1976,0.04870583854280568,0.22281794168507224,0.6125401901129591,1.1186441200629416,1.6993340964842576,2.3847992267748634,3.0030598687229815,4.546817885976989,6.354955283161145,7.831561807940157,9.538795178589428,10.857997103387335,11.830387812203623,12.737672573534857
1977,0.03753739965158604,0.2259485764297085,0.5683601483875143,1.1198383795774431,1.7159281119979495,2.3296242961898517,3.002425760376406,4.578338985892072,6.138354764147727,7.826381962535747,9.13252972149748,10.58463493931504,11.687716518887811,12.523316949009466
1978,0.02820493510052912,0.16519923716101678,0.5097327342561714,0.9656867971785524,1.581980397595341,2.1793034003837026,2.7609171624299114,4.363551083373419,5.914236756417585,7.342315011887861,8.81533950908581,9.949846943954025,11.226125173632681,12.204158674316057
1979,0.02170504163919259,0.1193788057387199,0.3690388988325037,0.8163737735664826,1.311121172128634,1.9111412193691106,2.4645784312236407,4.044598852415591,5.628108409162748,7.047640754409921,8.303403933086834,9.597791888561616,10.596872727552718,11.715808646519514
1980,0.02260431202975046,0.1050436744551259,0.30236720665827505,0.656433259791619,1.1703983202773534,1.672730011211586,2.2405152845998395,3.7427593289329737,5.3373789772233415,6.806770883597099,8.058746919723067,9.166377856949493,10.329044391195369,11.230800466197016
1981,0.025922280706679672,0.11731469782292213,0.296849223060477,0.6012315549077605,1.0417195101589498,1.5959661587617564,2.0909497397089574,3.676079161219238,5.263466020031328,6.798987770620565,8.130923697028447,9.221259897682945,10.159484878216002,11.155288040974668
1982,0.02349166107021587,0.11920726140641755,0.30404389879247823,0.5706545754275386,0.94479381177472,1.4193836494183587,1.9626962972201174,3.387123863438506,5.044860469493947,6.55271237393827,7.925239019444659,9.082798764674251,10.035683081737814,10.870207260081184
1983,0.03251010442045807,0.138262705675922,0.3576748122877932,0.6576030585070345,1.0140808432893853,1.4532824054635836,1.9588633645526656,3.3638044405548815,4.909123416316724,6.531435128537725,7.9109958287519335,9.112375956977106,10.102205481100134,10.93644599515785
1984,0.04682650310274304,0.20645231183074758,0.4653144192539751,0.8436587659186722,1.2656924560107268,1.70776438295416,2.205129206685147,3.594127720493812,5.174307926422057,6.738738921246507,8.267563804706414,9.5055218657272,10.548467943399878,11.387623304496852
1985,0.033670754745423144,0.20782671121465363,0.5168428503230156,0.8917783716479929,1.3558319288685399,1.8203059926927205,2.2729036891785803,3.6855295600003957,5.174170167924641,6.717077836617053,8.149071669683805,9.485409460605116,10.533356495517653,11.419556696807323
1986,0.028814972163061222,0.15705512491956322,0.48605106889046457,0.9086280531603025,1.3451866103524768,1.8338481914121414,2.2900483383378214,3.7100849569957544,5.202880014417368,6.6429623265427145,8.04698736702905,9.295088383602701,10.444818289223718,11.359363000362773
1987,0.031075013244333465,0.15028011436504238,0.417147096134294,0.8915248486123918,1.3924400097454113,1.857677890724972,2.343188014782256,3.672759606164571,5.1570487105019165,6.5872094662022915,7.888361474975351,9.126173727295882,10.227461700531718,11.249674294510244
1988,0.026881178006245197,0.14383079698864357,0.38063799980378754,0.7622034311208079,1.316737852390377,1.8355142520814463,2.2865079819410714,3.6671727932930067,5.043396065435486,6.457422899180012,7.743073882516582,8.876411001102365,9.960122668341652,10.93122007435933
1989,0.030773789192287973,0.1439476705024919,0.3933373718266708,0.7516524286431212,1.2256379829084785,1.8280167106955332,2.3447593959649273,3.75883009708397,5.224426409303473,6.565442818169016,7.86515534858069,8.99786039355872,9.970331637886945,10.914851903431659
1990,0.0528336104615439,0.21536077857443364,0.501421376834429,0.9333884173087108,1.432694795013721,2.0077185157922726,2.6682755750480482,4.1137210771402115,5.6640016949899845,7.130618167528399,8.394161787944835,9.567730143635927,10.558540485300485,11.389572265681554
1991,0.042569944363578215,0.2544432287383776,0.588035866929531,1.0224288067524079,1.5701083158549058,2.13272168708777,2.730074491876484,4.52550787616846,6.0780248974381985,7.607163283865959,8.970948348831246,10.099228538876085,11.116717114362851,11.956680635124828
1992,0.045563007177502494,0.2345022660804342,0.6709609776408151,1.1632842627705833,1.7049664772869562,2.316096322686645,2.896944775606975,4.589116287962925,6.487395713019844,7.990361248665645,9.391492516707704,10.592584647944722,11.558831707929313,12.412287127413224
1993,0.03537162876992719,0.21071764198039117,0.5746168224778829,1.1734105127634835,1.740101919796322,2.3057786297507787,2.90187074006853,4.740886490087034,6.508408226863986,8.322523372579148,9.678753462182495,10.89697230687623,11.912944883070866,12.71423317489645
1994,0.03491407697075518,0.18132618876371626,0.5330022677741438,1.0480125497186006,1.744439886552052,2.3329205310690164,2.882661143190943,4.479516015990074,6.338678725952069,7.981608079919395,9.576219323394234,10.72434787671501,11.730190919006471,12.583649072310402
1995,0.03437699069588243,0.17828442597726812,0.4799574837601658,0.9879194744945171,1.597027820224248,2.323966061914649,2.89247629522613,4.443625394372425,6.065558265208737,7.803020112689576,9.25289815244145,10.619255645549938,11.6100866073654,12.482636784754028
1996,0.0428876938446499,0.20147815579002634,0.521976886015085,0.9913674943581399,1.6313781529328726,2.3030950220988173,3.03643579635935,4.53377640483532,6.125620670246744,7.663181021488268,9.218397306003025,10.464002276126676,11.621100400595026,12.475222111424156
1997,0.02075096393869351,0.1502319761620745,0.4154073940762,0.8189531969342299,1.3211761196096241,1.93615209694329,2.5494068814750874,4.442233686219184,5.924064323244375,7.390309526374051,8.73610132314129,10.054484928380422,11.138590162193529,12.15918301839994
1998,0.02509175996991368,0.10962233461818287,0.36999893426242597,0.7434042676143692,1.2145155662788634,1.7359446695989555,2.324271997160768,4.159248649418737,6.126240729088787,7.534913122453755,8.858016602505236,10.026858403615833,11.144504541587118,12.077809941408942
1999,0.019467225861448858,0.10416666121567764,0.26644011235472476,0.622842437218128,1.0422763062227909,1.5141960842394722,1.9981282414154329,3.8958348367359337,5.835860641676982,7.710141776109076,8.974688062167901,10.120286198399981,11.105172535698555,12.056546483513417
2000,0.030777253469234492,0.12076654960317469,0.3209161728625007,0.5902947751756306,1.0617291807688238,1.5395981964896956,2.030164167837604,3.748011955895255,5.865116696181397,7.782929955681984,9.505868594103408,10.618749773824852,11.60008900959447,12.426489316827695
2001,0.03131067144167747,0.15715767595548646,0.3555235314273735,0.6749567959618669,1.0299133103493674,1.5717101383242857,2.0695095136138413,3.729966530298963,5.641146431928902,7.729741501421972,9.482285265513903,10.982298259677155,11.922530849957678,12.736064264694438
2002,0.034455200197065224,0.1683047235297489,0.43947289518298893,0.7511023787436668,1.169911373186073,1.5828559366061679,2.1583639577924374,3.6750678339634235,5.4944831680583555,7.367780740202057,9.265397204868197,10.778455202045798,12.044081737170815,12.857022713034542
2003,0.032149155195561566,0.17018246048642977,0.44484883272661263,0.8454898521124087,1.2329279830461968,1.7003572425575764,2.1273680759507707,3.908772894645617,5.5953385034274925,7.412935026386101,9.150045887427884,10.818406507422907,12.10016695242985,13.145872357220222
2004,0.036854914474207884,0.1777591397015042,0.4756250155014947,0.8948432192044538,1.399238569873544,1.8353749477204753,2.3241030579032045,3.812834470359368,5.764962796129178,7.425071678369399,9.096890237096247,10.617443147751707,12.025155441410035,13.099021457036828
2005,0.05114075376019211,0.23323960221117332,0.5658557109794762,1.0544152397938311,1.6141517238732412,2.207224251151845,2.6810848409846137,4.17826069526732,5.826928142434631,7.772601795689021,9.31328298300699,10.793431967660858,12.09260204215345,13.263305075557458
2006,0.05243305637498855,0.2814569628052841,0.6759750775353078,1.1939906095211401,1.8232749922080338,2.4621468066308023,3.086832198152819,4.6731479749609335,6.298572774648646,7.9350526149879235,9.739512359114551,11.100842812584366,12.366242700837596,13.448936115716979
2007,0.06974193414075966,0.33492702455321294,0.8517888267600426,1.4758365700908567,2.1555623720185912,2.888286821389156,3.5738652918529215,5.14419758959673,6.819231710183102,8.40242986193555,9.907975566883675,11.494703058954826,12.652490209928175,13.703951581251033
