year,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2090,0.087311114768437,0.451106796148769,1.20280281574214,2.39087181553299,3.57669398085528,4.78561381692128,5.73254621491425,8.11294367169336,10.3809705081261,12.5713937100773,14.1282402960668,15.454840351442,16.5435703649416,17.5718623566554
2091,0.095119227566247,0.515710003986728,1.28317841970468,2.38241642131098,3.7915811914438,5.03556066256588,6.21291671099084,8.33777035535219,10.5948473887497,12.6112375651807,14.4719995856014,15.7544171475854,16.8252619777036,17.690825428522
2092,0.068692710194282,0.454451021442363,1.23555238668566,2.25997857831202,3.4875064991437,4.88884930541536,6.03776259235243,8.48918126744452,10.4529629149667,12.4258221458905,14.1170286717255,15.6313293719158,16.6667590344618,17.5341285833575
2093,0.070015132112356,0.386276756493669,1.14919622379958,2.21584700550715,3.37620689425891,4.61881033235683,5.93053513195751,8.39298444602929,10.6679646700319,12.3890410384091,14.0527266932269,15.4376219579227,16.6507686188252,17.4832554833632
2094,0.0727341377354,0.398431465646001,1.05380978320078,2.13414412368953,3.36264499852957,4.55122793495552,5.73156259423599,8.13074073509323,10.4061058289987,12.3852380823375,13.8262394682386,15.1827648937268,16.2904055432669,17.287898166526
2095,0.074752598224415,0.413173113990076,1.08696412556335,2.03215501301848,3.30017928222875,4.5693734146141,5.70517739976686,8.10494623493571,10.3540628106601,12.3569218108373,14.0264796461753,15.2087533786744,16.300137216405,17.1775993962607
2096,0.059003758499086,0.36869735336181,1.01535085949653,1.92990075933455,2.99706621518159,4.26860386943615,5.44378252310252,8.05355214231578,10.3020516739363,12.2812094525782,13.97024644893,15.3370678982795,16.2859879061334,17.1672963154167
2097,0.11081724289151,0.463845896274568,1.20815356355187,2.23547433175529,3.40363464359732,4.59919289487804,5.90058655069811,8.03698881711036,10.5250019986166,12.5258777412725,14.2116147854428,15.6068661341031,16.7116011732889,17.4673191480401
2098,0.06662810714917,0.485806754128012,1.13991395360765,2.14516767067439,3.30068571354698,4.47674207427768,5.59616971980691,8.06386278570637,10.0434677077408,12.214492281204,13.8860087177434,15.2590815562775,16.4003725780387,17.3179564157285
2099,0.08342781318743,0.419183985506435,1.27867743691142,2.21069665995074,3.4011673381666,4.61489141162049,5.75768408326024,8.08526915080757,10.4149456456799,12.1704946195458,14.0146475043871,15.3894691707143,16.4946298562319,17.4025589126566
2100,0.111461755112242,0.54871150867571,1.30405064759457,2.59606332686097,3.73470767183449,5.02855342942894,6.2440651637312,8.47511241971033,10.6876133333081,12.7620142357421,14.2595293883418,15.7854725370666,16.8968359366716,17.7760961899274
2180,0.09158611493933,0.664460550250633,1.64814232615807,2.8644920063249,4.50329910404858,6.17357058824149,7.50590815255731,10.1367502971114,12.1485118913484,14.0962957403805,15.87778334775,17.003535169208,18.0523782477845,19.043320115307
2181,0.100874603960734,0.545005831890038,1.66053302065591,2.98525312581912,4.35959176405724,6.01325371219081,7.56954984609872,10.0973977256098,12.4603185892681,14.1783297097062,15.786749019651,17.2193858649094,18.1084655617108,18.9330480211973
2182,0.122865118654025,0.633293110630319,1.57651827813707,3.1614556634598,4.69053726726706,6.11066972939369,7.69386603374245,10.2577254126848,12.5341472648542,14.5522520582712,15.9696318948619,17.2655961953943,18.3982003351256,19.0918902651944
2183,0.084819315312028,0.580591488942454,1.51647665372079,2.7605173732385,4.48846031947099,5.97534739211893,7.26842798922077,10.1923427525858,12.4792252717907,14.4092522872324,16.0612822504809,17.1945114748372,18.2138138272977,19.1096647218031
2184,0.101567932158011,0.525785624958683,1.52985125659193,2.82567714502813,4.25036796557728,6.00060520978589,7.39118678364701,9.95372827128217,12.5889009718933,14.5357201762925,16.1216977841791,17.4456119606321,18.3383009836512,19.1315994271562
2185,0.101481448251799,0.575659172304639,1.44083207418872,2.84425428994296,4.32369049612698,5.77476263620806,7.42108891245798,10.0547816315396,12.3738039397875,14.627555052978,16.2300388419693,17.5040133570964,18.5488553636604,19.2447789166846
2186,0.111113277584508,0.603417415382803,1.57305987810285,2.80456168339823,4.4371334785334,5.95730932914522,7.34001153051962,10.0553294252357,12.4306003823201,14.4123432855922,16.2662456442636,17.5497640756551,18.5526380022394,19.3659013520967
2187,0.104770347092848,0.612643132535026,1.58471301693768,2.92251864903025,4.33219600956654,5.99352387909653,7.42335419310958,9.93426029383187,12.3799792800368,14.4043183131543,16.0329276913652,17.5166635627159,18.524671073195,19.3173379766657
2188,0.1409801661813,0.693294513109723,1.77397724377067,3.18297583357099,4.76874101226411,6.25285141739192,7.86700133896758,10.2082926064603,12.4765541292516,14.5671923787034,16.2323851644384,17.5376748655873,18.7041350015463,19.485599932505
2189,0.118732995578851,0.73594856136117,1.79949401767153,3.27128646387588,4.86397376468963,6.46698270897449,7.86372365115015,10.5135294518043,12.6139792257776,14.5520378866305,16.2748110109342,17.6118014056821,18.6411730914454,19.5487063789477
2190,0.093612849518886,0.59856048951186,1.72393257345188,3.10163511192335,4.70215849170729,6.25883022666077,7.72123367620242,10.2800193470897,12.6348869515837,14.4136074612637,16.0027343696813,17.3810154937082,18.4315590720339,19.2480535602193
2191,0.064686858944885,0.437770933279892,1.33389558888243,2.73274871765257,4.1666353746849,5.67166451162251,7.0413632072642,9.95338891310859,12.2180367517198,14.2011916556958,15.6508206200246,16.9247494960805,18.0535557398822,18.9317866824772
2192,0.074526113528962,0.388240742706989,1.15098643671692,2.38081168534915,3.93167045702772,5.34218378323079,6.71885558044742,9.50513420841308,12.1293217806028,14.0573783882059,15.6868944597693,16.8497580198664,17.8547122471995,18.7640903613622
2193,0.083863634189571,0.445052985700316,1.11677671822704,2.22739577717158,3.66102825907796,5.23901680479184,6.56053161553986,9.29411240174408,11.8388918392155,14.0909028915263,15.6816038425721,16.9924438548856,17.9117358490587,18.6964861503359
2194,0.12758392768913,0.59152650603919,1.42117057555816,2.47704179574716,3.88164456069776,5.45140296078635,7.02103869395959,9.27603142470507,11.7991811398883,14.00390080427,15.8733237738194,17.1574479914184,18.1965052976048,18.9159601645151
2195,0.068526001239424,0.534639281746419,1.3499265191665,2.42568246940541,3.58775390872647,4.97620229740957,6.41123938593134,9.32573527547923,11.3622634564886,13.5216084698863,15.3332596786898,16.8381921248261,17.8920131971032,18.7658057531275
2196,0.077888912538396,0.409121624174132,1.32333460231677,2.42640805269396,3.64370754832853,4.82561921383683,6.13657807206812,9.14110281713129,11.8278502558486,13.5936775758645,15.3947683594587,16.8609488124785,18.0529268418875,18.875275677536
2197,0.124649526055194,0.564390738840321,1.34265450045391,2.74171189577061,4.08923152625996,5.40711903480862,6.59175370520355,8.84393332183826,11.6453554483534,13.9809177746576,15.4551214424661,16.9196455746645,18.0870881825181,19.0218334944585
2198,0.087664894531654,0.595586183273768,1.42893997793873,2.50252171345335,4.09098701752718,5.44739596742286,6.68435313024708,9.04926352632281,11.121171640792,13.547393897508,15.4796132329406,16.6663363857287,17.8334334423401,18.7847889929798
2199,0.077417497338515,0.462773073550625,1.41246874429091,2.51607483447797,3.71772554270061,5.30212140821115,6.55421856291006,9.13627640501283,11.3044903813373,13.1053705065346,15.1295592448982,16.6905830932587,17.6306808288882,18.5545519192885
2200,0.092775186663249,0.479642164117262,1.29223486454227,2.63262593838667,3.90602126202409,5.14963185740995,6.66394441944704,9.21192675636292,11.595134952679,13.4830647992916,14.9938849793769,16.6429412797358,17.8850339522059,18.622197993573
