year,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10
1860,0.144148761533744,0.846380130959007,2.24526255332724,4.20668298080028,6.47774584420212,8.60089725647274,10.4575947800696,12.013180837543,13.5011289942507,14.8726192337885
1861,0.179851563237572,0.914316955684907,2.28730857403683,4.14368933870467,6.28775570916392,8.48195417042639,10.385620763335,12.0031784700771,13.3317225125899,14.5732672826544
1862,0.22285078885828,1.11241805178509,2.54723416557721,4.38196931777883,6.40717435009174,8.49219287459045,10.5620375763189,12.2468463920385,13.6098509575746,14.6808403984949
1863,0.225015038628567,1.22784545335835,2.86361310434949,4.69956994023391,6.67294643629679,8.7245112031382,10.6862719895702,12.4841203862968,13.8718551659968,15.0282788982368
1864,0.279056703492574,1.34854133769239,3.17803172945748,5.2698025498758,7.2452453452448,9.21792995659687,11.1332646489974,12.8558112747898,14.3375194898949,15.4924255358474
1865,0.201438585147157,1.29976609641254,3.09535607722687,5.31132935955785,7.45734292107234,9.35055549662474,11.1168124064343,12.7332046229454,14.1516188921437,15.3872485187687
1866,0.150196885312821,0.991208255826304,2.84110650531059,4.98741666694303,7.23797086598766,9.20502640299489,10.8859684892854,12.3717527082392,13.7444708410544,14.9549330231286
1867,0.151271686795526,0.839860511346108,2.34225974218994,4.58418182885531,6.7639581112726,8.8304825877265,10.6010269653955,12.0639466477917,13.3447325292756,14.5612159647742
1868,0.239603184457276,1.05838992837089,2.49442565258003,4.53071907838943,6.9939434558712,9.12048559675919,11.0355786401341,12.6033254581972,13.8463638138469,14.9202912097933
1869,0.176132952317434,1.13199881031213,2.56127509910762,4.38484938411732,6.48502218102185,8.8561852115832,10.7307713599326,12.404355652238,13.7322896908281,14.8032540699924
1870,0.187658146784569,1.01222994793986,2.73225433663728,4.51327728504524,6.44063587251567,8.50007241384701,10.6201380356476,12.2689715968902,13.6607413293451,14.7584767704494
1871,0.183999559749012,1.03378510091058,2.54100045906933,4.65985091044272,6.52961851780703,8.41424517908306,10.2628373059757,12.0958743710048,13.4889671765972,14.6608269587434
1872,0.152956528611438,0.91606481089428,2.38994932349011,4.24874587533546,6.45591885064062,8.27695425789959,10.0015843336765,11.6402398473656,13.1929169409363,14.4002928207888
1873,0.231569144902133,1.03592393594701,2.57541187945911,4.56243253128947,6.60443757410235,8.82772637093754,10.4762078980553,11.9680916380027,13.369711549837,14.6976840931973
1874,0.255102067135318,1.31213661306274,2.80425621989021,4.79993412088384,6.97220247044821,8.97630413089263,11.035911082382,12.4938253812338,13.7585318654936,14.9287189599914
1875,0.178832442623476,1.17331281015311,2.93396660988928,4.75568446513106,6.85347611276335,8.92694827294564,10.6776780098236,12.4458622319674,13.6456534677583,14.7016645930863
1876,0.257635596126226,1.17124698299428,3.047388437227,5.27040229963704,7.24214990849488,9.30560698247741,11.193257382559,12.7471144597253,14.2161281787511,15.2112862614885
1877,0.204902962723156,1.26714648331024,2.85495664706217,5.17710222399416,7.49288870264136,9.37310579029722,11.224690483971,12.8391926518765,14.1488575806347,15.3577137573054
1878,0.206970418943399,1.14462511738043,3.01677702974476,5.00215441638551,7.42360755020478,9.61217543346518,11.3182510759965,12.8896132846068,14.2398271634199,15.3440480061893
1879,0.190021007551476,1.0929828275915,2.75296673575014,5.05769488034129,7.08132732722535,9.35288307858377,11.3003678830256,12.7147247416782,14.0755342506014,15.2264601261885
1880,0.219810766890509,1.11694135225948,2.73812851171382,4.79924934541995,7.19246530178714,9.16979052239863,11.2298559524566,12.935937316296,14.1518873582674,15.2624905395193
1881,0.198097505519478,1.1626606792373,2.79378648786993,4.82149671934224,7.01794100915991,9.2935640932427,11.055886535295,12.8085736377125,14.2122068560194,15.2177686027829
1882,0.22080048836847,1.1518423518571,2.93048181658727,4.98174064334883,7.17730327368159,9.30898333263378,11.3807662360615,12.9209506793406,14.3716793243399,15.5079062773692
1883,0.226267224645399,1.23380545891258,2.96058831291713,5.22172097300794,7.38214798150164,9.52192015593542,11.4307771083973,13.2404787768506,14.4973488427747,15.6835773735257
1884,0.246483795212429,1.29091975898338,3.14525056979704,5.33606451022254,7.70293395893721,9.82720047454748,11.7493665240814,13.4017133427356,14.9245014416943,15.9681359710212
1885,0.214873551646749,1.26063970670994,3.10165717244743,5.36246852985445,7.64728743066486,9.89353358852091,11.7396755928367,13.4003753385492,14.7798903064625,15.9768427523384
1886,0.194315844107278,1.13533957927996,2.98629995654486,5.2561642837007,7.61220604385301,9.75099345094419,11.7117496769228,13.2694430368995,14.6265603829117,15.7506481847208
1887,0.211007620677518,1.12208531928866,2.84281835268154,5.11908915682094,7.47771939482593,9.69079465920653,11.5729138351803,13.2675860793795,14.566319602832,15.7032524011217
1888,0.184962289365836,1.09461694025837,2.67509109855215,4.7717689929999,7.1337379838608,9.33027729901938,11.2659601347843,12.8775976910879,14.3358381915192,15.4819412543811
1889,0.209189628115344,1.09301168632836,2.80249053879148,4.8277857051332,7.03551407887628,9.30094907658646,11.2960813642384,12.9624211782955,14.3127035924976,15.5139233853856
1890,0.161120405101505,1.04075213372932,2.55132147544821,4.60100186393239,6.69286677074514,8.7678731647026,10.7822795450994,12.492643072987,13.9321099570645,15.1008162306704
1891,0.202325493136321,1.00935143157359,2.68626554572622,4.62678749732467,6.8221186366974,8.83292155614286,10.7387689257749,12.4757670013102,13.9268426116924,15.1322863362534
1892,0.213122768277886,1.13993943387194,2.65308858664889,4.80180907064014,6.89012338017256,8.99882653653858,10.8377498936188,12.5067808385974,13.9762701989985,15.1616852765482
1893,0.18791828780809,1.1048312620906,2.73571382089627,4.64469645921412,6.90294820694971,8.89881657125136,10.8149758837809,12.4085616443213,13.7877953546805,14.9824297402652
1894,0.273021875756623,1.23881183416474,2.996252859955,5.1362087765865,7.17230216038053,9.39503794212308,11.250507757815,12.9366749846905,14.2701156926141,15.4105057159894
1895,0.224278455863176,1.35562499642263,3.04428173694788,5.24661501532701,7.53989659273864,9.50265822402218,11.5209926107657,13.1127832898538,14.4992568292199,15.5955606964163
1896,0.196297052356748,1.16642683925989,3.12566203176807,5.17061244656523,7.45355544680808,9.60114349362133,11.3634462577462,13.0846040700954,14.4050068164671,15.5586913696993
1897,0.178486517797442,1.05452088476819,2.79796254843648,5.20275312596568,7.29872599009625,9.41567356633854,11.3271503688817,12.8029158649285,14.2549273786795,15.3387996012745
1898,0.217848282330742,1.09926186147408,2.76202513012741,4.99799030470871,7.48638866232859,9.50982641923528,11.4689967205745,13.1106815572043,14.3515704435947,15.4981972712042
1899,0.161010725421742,1.04522758684524,2.59062611056884,4.65787274515307,6.94045404770458,9.26054570059313,11.0292803212529,12.7036794939484,14.1032517218797,15.1518054107125
1900,0.227578578104759,1.05409026686399,2.73159276470097,4.72603288943404,6.92766068597565,9.13490931395638,11.2496716586517,12.7955816045265,14.2053258739325,15.3535586975767
1901,0.23332996988397,1.24496579388361,2.76983349645303,4.93343279244352,7.05808051599218,9.20095913988038,11.2241390243216,13.0680788841083,14.363237411839,15.5270043692123
1902,0.202099979379584,1.19867254220938,2.9355760507344,4.83368936695328,7.14422460714207,9.20678383715109,11.120041490899,12.868706876674,14.4111211232495,15.4632688229323
1903,0.22643250582681,1.16929001904545,2.98096479671642,5.17868071694175,7.20371940403821,9.42487657227454,11.2820703300208,12.9689685984515,14.4080443432905,15.6670270206677
1904,0.18590212240912,1.14099865165172,2.80521964229015,5.0641454235395,7.36379549009464,9.28654693651572,11.2500229949282,12.8388953327429,14.2010426362402,15.4007050487007
1905,0.192904600395865,1.05001785408946,2.76060811809788,4.84110831259242,7.16324751375331,9.33892927930163,11.0273848061235,12.7255313357713,14.0556046451936,15.1997831706108
1906,0.2376616405922,1.17747539215773,2.81976503549633,5.04190503764556,7.28518602702019,9.56328480759288,11.5322778599884,12.9849932722436,14.4208873399273,15.48784886338
1907,0.190889707216434,1.18691488994853,2.85246005959991,4.87006601619983,7.2355694340609,9.35190175320985,11.3714806854066,13.0313339886516,14.2396623093013,15.4204266300603
1908,0.233597125694132,1.16088829968624,3.01287022266752,5.12085282202131,7.30720015569949,9.56027831425435,11.4830555938976,13.2146249322348,14.6084575679233,15.6070816293578
1909,0.190408689542615,1.16940271195931,2.81648429494124,5.06284551335628,7.26054741053574,9.3514817694469,11.3590012462643,12.9853754658712,14.4131237965335,15.57270281217
1910,0.18046825575783,1.03097538945299,2.77845977511127,4.79230157969728,7.1322224526303,9.19598157053075,11.0391108558475,12.7555476809589,14.1176054103364,15.3328650054418
1911,0.150423086595423,0.909427329686034,2.40129938559266,4.49229525284446,6.58792895601714,8.80460586577746,10.6418864827145,12.2611029737528,13.7790763983354,14.9437534291509
1912,0.17362888370976,0.906522330924141,2.35406128453272,4.30529750371496,6.55669760180962,8.57161805049943,10.5502183914996,12.1334670253185,13.4624195350796,14.7325804541156
1913,0.247800562737278,1.14239533526378,2.61084941264965,4.57157368946672,6.71648866416901,8.95099384319866,10.8007373390617,12.5606561263761,13.905018649411,15.0316915470658
1914,0.234395717070937,1.31808516617065,2.95917534520118,4.85177526217236,6.97425814553952,9.08143873351163,11.1335820723459,12.7249242264313,14.2176096934779,15.2834379402731
1915,0.16723081743348,1.11158605341292,2.9405819129271,4.9186793143552,6.84390902095486,8.89055926804152,10.7637311648039,12.5084129409765,13.841667913708,15.0829220557319
1916,0.204899641609433,1.0340749999244,2.81589987123574,5.11426327049215,7.16718945319572,9.03247393686803,10.8888349392997,12.4825849421632,13.9522071455006,15.0530197581558
1917,0.155572454930352,0.995442019645993,2.46400716065911,4.68043956037983,6.9722109732402,8.88673511486098,10.5690249097657,12.1621616383348,13.5420366112816,14.815103147377
1918,0.2129260104073,1.02742236251173,2.68499711415,4.64158518060946,6.99621508418376,9.23916634426468,11.0018699248372,12.432154157748,13.7802566225029,14.9266627722207
1919,0.177932883339723,1.09100807779433,2.57339039862578,4.67654662226048,6.73326958643714,8.95307560185674,10.9501193350369,12.4277443438524,13.6639044000876,14.8103656201847
1920,0.148622148161024,0.920584670139208,2.52829769428567,4.3204958971485,6.5026308275472,8.41586653741337,10.4263427882046,12.1552925213583,13.4624395570743,14.5374132935557
1921,0.17908558486532,0.913649221070708,2.3728917294811,4.41334162702587,6.33580022603324,8.40742016471454,10.135314810384,11.8675202462131,13.3691880796097,14.4723926452531
1922,0.186051668380466,1.01266617290365,2.39165577678379,4.31171858316773,6.53000518924845,8.36099871055187,10.2702743389512,11.7974495512182,13.2802248467187,14.5408448104725
1923,0.190913539231432,1.05705658680244,2.59757589885058,4.37557587687487,6.45670298284399,8.61739900364629,10.2818874110283,11.9566781107913,13.2531498693996,14.526943409343
1924,0.248157002967361,1.20077242461212,2.87865761752449,4.90241588382454,6.85315112057147,8.94200804918911,10.9257277494204,12.3837370218274,13.8015703268348,14.8653033932445
1925,0.203271408603064,1.23673604061738,2.92127435870487,4.98704097689524,7.12796366867249,9.00171635247453,10.8815832122429,12.6074869138573,13.8408543672608,14.9812298146815
