year,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10
1876,0.303000770156749,1.37990715527069,3.49766552912925,5.94772283458669,8.27087745333816,10.534151510315,12.5080253028229,14.1381049029039,15.5852238617317,16.5905672954679
1877,0.255724313078609,1.46577704779806,3.32214735291389,5.94942279060442,8.42958042542104,10.5777191741417,12.5804583357361,14.2142137703576,15.558388431783,16.7379563596238
1878,0.252452204259601,1.35296686752887,3.45164386476342,5.74089162664804,8.43506412923396,10.767731813088,12.6463609688777,14.3164582810219,15.6486643049525,16.728321063293
1879,0.242890585705514,1.31259489499814,3.215457574936,5.78543977980274,8.11502408666843,10.6042193310193,12.5822049927794,14.1330765792968,15.5166100785357,16.632980327544
1880,0.265320216554669,1.32626402722304,3.24429802277151,5.63270211063188,8.28674716870348,10.4648947189628,12.6437180856668,14.304844723724,15.5873096866487,16.6674179240589
1881,0.25324700463518,1.37884229344048,3.21248913385709,5.57918670015469,8.06889916488527,10.5165805763007,12.3939949500568,14.2269399031045,15.5994382800617,16.6357315801598
1882,0.266667514241012,1.39027101712392,3.35940041970458,5.65918142754519,8.13794344977617,10.4377224210964,12.5820903076825,14.1767822001975,15.6601137885027,16.7578969136719
1883,0.273298029043282,1.43878643248328,3.40316988866811,5.84541669177728,8.24552965034174,10.5371474622754,12.5482844746539,14.3715555917474,15.6810440089325,16.8616564277161
1884,0.285784174272533,1.48450314594786,3.53250731769769,5.96149274683061,8.52737838218119,10.755702641623,12.7974346431101,14.5062471869281,15.9806857012439,16.9968550237118
1885,0.262717322266872,1.45268819717606,3.50045871990542,5.98129576943246,8.45560962554318,10.8433510059804,12.7953015307719,14.4975599441674,15.9033906700013,17.0966863997168
1886,0.247290413346882,1.36980299236015,3.40967633892722,5.89425719286249,8.43333279595544,10.6969786726284,12.7490481605358,14.3911314819666,15.7950670732889,16.912541135522
1887,0.260189870140977,1.33768945669148,3.29309056479294,5.80013625766093,8.32986133180291,10.6811258502768,12.6640178910595,14.3917331521136,15.7253919546017,16.8425318889712
