8.9405575,8.940668,8.940885,8.938664,8.925373,8.876251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.058128,7.0642085,7.0713673,7.0888233,7.154365,7.2796726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.9245496,5.9105215,5.9030957,5.8961744,5.926181,5.9568825,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.683221,6.548678,6.432947,6.331266,6.3433037,6.2620597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.4806867,7.1809297,6.869157,6.611034,6.4475403,6.284912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.638445,8.897574,8.177094,7.539857,6.7488112,6.3433466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.183319,10.05815,9.168879,8.303242,7.35643,6.5400443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.028466,10.68908,9.621889,8.653748,7.5637364,6.583321,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.595699,11.233977,10.113203,9.054226,7.8798485,6.708003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.873401,11.394284,10.609314,9.470149,8.147519,6.8353987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.289566,10.29381,10.15664,9.625019,8.560234,7.1271214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.409865,9.409177,9.408672,9.345237,9.034738,7.5392942,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.639887,8.642569,8.647796,8.642206,8.594342,8.087274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.020408,7.0339494,7.0380287,7.0498543,7.0874147,7.1246862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.82716,6.8264813,6.8261075,6.8289704,6.8432646,6.864771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.0672083,7.0019655,6.98148,6.9702516,6.9462657,6.8791065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.241264,7.8339343,7.5903764,7.4136686,7.1096945,6.8950105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.218947,9.475251,8.832858,8.289103,7.4943604,6.982872,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.214271,10.230118,9.400304,8.620247,8.048902,7.1746383,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.051023,10.736264,9.552206,8.650341,8.189434,7.2795687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.468907,10.997828,9.550472,8.49623,8.143089,7.3200307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.159795,11.3357525,10.080153,8.820616,8.147941,7.388819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.800652,10.794982,10.630132,10.020188,8.8416815,7.6181684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.477986,8.479302,8.479843,8.477854,8.495544,8.165416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.920252,6.918766,6.9179974,6.91781,6.9154224,6.9538736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.5108337,6.5093756,6.5094485,6.506128,6.4800687,6.4461603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.224174,6.2247305,6.2260604,6.221758,6.188371,6.1685386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.451491,6.427957,6.4251595,6.395725,6.278562,6.264842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.848868,7.457348,7.2156644,7.065513,6.548565,6.2890015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.109685,8.433975,7.814093,7.444223,6.9583235,6.369205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.73181,8.864268,8.18917,7.707577,7.2614384,6.5317235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.619168,9.80065,9.086667,8.358995,7.593864,6.6588397,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.278891,10.407444,9.681103,8.869355,7.9187026,6.7737207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.208719,10.677005,9.91157,9.015543,8.160815,6.902918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.235922,10.236459,10.09783,9.573332,8.598469,7.140901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.9062643,7.9062395,7.9064517,7.9118147,7.939155,7.4070535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.0917873,5.0904007,5.0902576,5.0934167,5.1031227,5.2140923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.358392,4.35936,4.3659096,4.3562965,4.2654176,4.2768106,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.548452,4.529184,4.5073385,4.450547,4.185254,4.04258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.2596316,5.2453284,5.229292,5.0827236,4.559285,4.124303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.472975,6.2938046,6.2000437,5.8949714,5.01882,4.2299395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.025213,6.9484158,6.4774637,6.087771,5.32733,4.364351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.353125,7.2778645,6.809209,6.283869,5.456214,4.4283824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.166268,8.0579405,7.5692844,6.935241,5.73312,4.573043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.634413,9.266758,8.392201,7.5140686,6.079237,4.719163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.906873,10.162349,9.051051,8.10353,7.100999,5.239249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.109506,9.902713,9.240573,8.2287245,7.2582793,5.53058,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.069876,9.0679455,8.944884,8.467717,7.528657,5.752961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.8602414,7.858973,7.858223,7.8610263,7.876892,6.801792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.701984,6.7037034,6.71246,6.723937,6.7180834,6.603199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.8585157,5.852066,5.845492,5.8388333,5.8061714,5.6203275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.734138,6.2425575,5.9357557,5.8217783,5.7685223,5.5472026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.444253,7.6370144,6.5962725,5.989508,5.816042,5.590471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.017399,8.342521,7.406114,6.55761,5.9803414,5.6142817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10.059769,9.354864,8.641644,7.7116046,6.6137376,5.745626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.601431,10.325003,9.019085,7.889724,7.087773,5.894762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.20109,10.978622,9.419088,8.193988,7.353029,6.0568433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.878678,11.371762,10.086506,8.721204,7.5547028,6.1722736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11.134511,11.029877,10.554124,9.554938,8.250912,6.434892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.373167,9.371239,9.369202,9.338947,9.199313,7.8374534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7.29167,7.291139,7.2912884,7.2876625,7.2657094,7.3087587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.7033057,5.6965704,5.693608,5.692955,5.635176,5.6395483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5.63196,5.429748,5.3008385,5.3236284,5.274229,5.2303295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.999044,6.3308873,5.915689,5.712119,5.265563,5.0791855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.702454,7.9841123,7.2992015,6.6317487,5.603621,5.107427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
